filename,artist,ae_recon_error,ae_anomaly_score
Romanticism/george-frederick-watts_charles-booth(1).jpg,george frederick watts,0.00429502,0.42954713
Romanticism/konstantin-makovsky_head.jpg,konstantin makovsky,0.0029586025,0.2557257
Romanticism/ivan-aivazovsky_night-tragedy-in-the-sea-of-marmara-1897.jpg,ivan aivazovsky,0.0042512855,0.42385882
Romanticism/gustave-dore_the-war-cry-of-the-crusaders.jpg,gustave dore,0.0018134564,0.106782034
Romanticism/ivan-aivazovsky_tempest-on-the-sea-at-nidht-1849.jpg,ivan aivazovsky,0.0022642622,0.16541618
Romanticism/orest-kiprensky_portrait-of-portrait-of-k-i-albrekht-1827.jpg,orest kiprensky,0.0048715915,0.5045391
Romanticism/gustave-dore_perched-upon-a-bust-of-pallas.jpg,gustave dore,0.0061214254,0.667099
Romanticism/cornelis-springer_cityview-wiith-marketstall.jpg,cornelis springer,0.0012746325,0.03669978
Romanticism/paul-cezanne_women-dressing.jpg,paul cezanne,0.003603334,0.33958286
Romanticism/john-constable_the-white-horse-1819.jpg,john constable,0.0033791675,0.3104266
Romanticism/ivan-aivazovsky_night-constantinople-1886.jpg,ivan aivazovsky,0.0045882375,0.46768457
Romanticism/theodore-gericault_horses-going-to-a-fair.jpg,theodore gericault,0.0022580635,0.16460995
Romanticism/gustave-dore_the-inferno-canto-32-2.jpg,gustave dore,0.003148043,0.28036535
Romanticism/william-turner_cathedral-church-at-lincoln.jpg,william turner,0.0030837706,0.27200574
Romanticism/jan-matejko_stanislaw-leszczynski.jpg,jan matejko,0.0027327938,0.22635585
Romanticism/thomas-cole_view-of-monte-video-seat-of-daniel-wadsworth-1828.jpg,thomas cole,0.0013890981,0.051587775
Romanticism/alphonse-mucha_the-red-cape-1902.jpg,alphonse mucha,0.0037668606,0.36085197
Romanticism/john-collier_the-water-nymph-1923.jpg,john collier,0.005778362,0.62247837
Romanticism/eugene-delacroix_medea-1838(1).jpg,eugene delacroix,0.0035442994,0.3319045
Romanticism/eugene-delacroix_faust-11(1).jpg,eugene delacroix,0.0020714395,0.14033666
Romanticism/louis-janmot_po-me-de-l-me-15-un-soir.jpg,louis janmot,0.005198532,0.54706264
Romanticism/william-shayer_the-road-side-inn-somerset.jpg,william shayer,0.0028360202,0.23978202
Romanticism/caspar-david-friedrich_man-and-woman.jpg,caspar david friedrich,0.005077979,0.5313829
Romanticism/dante-gabriel-rossetti_writing-on-the-sand-1859.jpg,dante gabriel rossetti,0.0029007313,0.24819869
Romanticism/adolphe-joseph-thomas-monticelli_elegant-gathering.jpg,adolphe joseph thomas monticelli,0.0032605394,0.29499722
Romanticism/francisco-goya_self-portrait-1815.jpg,francisco goya,0.0026432187,0.21470526
Romanticism/franz-richard-unterberger_genoa.jpg,franz richard unterberger,0.003386738,0.31141126
Romanticism/john-collier_a-glass-of-wine-with-caesar-borgia-1893.jpg,john collier,0.0018478982,0.11126172
Romanticism/jan-matejko_battle-of-grunwald-1878.jpg,jan matejko,0.004933588,0.5126027
Romanticism/ivan-aivazovsky_view-of-feodosiya-1845.jpg,ivan aivazovsky,0.0026353323,0.2136795
Romanticism/konstantin-makovsky_young-nun.jpg,konstantin makovsky,0.0061269533,0.66781795
Romanticism/ivan-aivazovsky_self-portrait-1892.jpg,ivan aivazovsky,0.0035112503,0.32760596
Romanticism/paul-cezanne_portrait-of-gustave-boyer.jpg,paul cezanne,0.0036572323,0.34659314
Romanticism/gustave-dore_beatrice.jpg,gustave dore,0.0036912092,0.35101238
Romanticism/miklos-barabas_quay-of-the-danube-with-greek-church-in-1843-1843.jpg,miklos barabas,0.0018040256,0.10555541
Romanticism/theodore-chasseriau_the-two-sisters-1843.jpg,theodore chasseriau,0.0029510402,0.25474212
Romanticism/joseph-wright_virgil-s-tomb.jpg,joseph wright,0.0028809553,0.24562652
Romanticism/ford-madox-brown_the-romans-building-a-fort-at-mancenion.jpg,ford madox brown,0.0024610048,0.19100556
Romanticism/dante-gabriel-rossetti_belcolore-1880.jpg,dante gabriel rossetti,0.0020725033,0.14047502
Romanticism/orest-kiprensky_portrait-of-adam-mickiewicz-1824.jpg,orest kiprensky,0.0013803897,0.05045511
Romanticism/gustave-dore_don-quixote-53.jpg,gustave dore,0.0023321987,0.17425236
Romanticism/caspar-david-friedrich_cross-in-the-forrest.jpg,caspar david friedrich,0.0029043597,0.24867061
Romanticism/caspar-david-friedrich_two-men-by-the-sea.jpg,caspar david friedrich,0.005338198,0.56522834
Romanticism/francisco-goya_the-fight-at-the-venta-nueva-1777.jpg,francisco goya,0.0020161152,0.13314089
Romanticism/orest-kiprensky_self-portrait-1828-1.jpg,orest kiprensky,0.0022741319,0.16669989
Romanticism/gustave-dore_fulk-nerra-assailed-by-the-phantoms-of-his-victims.jpg,gustave dore,0.0022945136,0.16935085
Romanticism/jan-matejko_gamrat-and-stanczyk-1878.jpg,jan matejko,0.0044521983,0.44999057
Romanticism/sir-lawrence-alma-tadema_dame-ellen-terry-as-imogen-shakespeare-heroine-in-cymbeline.jpg,sir lawrence alma tadema,0.004604285,0.4697718
Romanticism/ivan-aivazovsky_the-wedding-of-the-poet-in-ancient-greece-1886.jpg,ivan aivazovsky,0.0034711482,0.32239008
Romanticism/jean-leon-gerome_a-bashi-bazouk.jpg,jean leon gerome,0.0050588585,0.528896
Romanticism/gheorghe-tattarescu_flor-reas.jpg,gheorghe tattarescu,0.0040479116,0.39740694
Romanticism/gustave-dore_the-whore-and-the-giant.jpg,gustave dore,0.0024084877,0.18417491
Romanticism/konstantin-makovsky_portrait-of-the-girl-zhenia.jpg,konstantin makovsky,0.0014708793,0.06222466
Romanticism/ivan-aivazovsky_seascape-with-moon-1849.jpg,ivan aivazovsky,0.00321344,0.28887123
Romanticism/orest-kiprensky_neapolitan-girl-with-the-fruits-1831.jpg,orest kiprensky,0.0029245082,0.25129122
Romanticism/vasily-tropinin_guitarist-1823.jpg,vasily tropinin,0.0022586342,0.16468418
Romanticism/edwin-henry-landseer_the-champion.jpg,edwin henry landseer,0.004842204,0.50071675
Romanticism/gustave-dore_the-agony-in-the-garden.jpg,gustave dore,0.0020298164,0.13492294
Romanticism/francisco-goya_attack-on-a-coach-1793.jpg,francisco goya,0.0049914587,0.5201296
Romanticism/thomas-cole_mount-aetna-from-taormina-1842.jpg,thomas cole,0.004703898,0.48272797
Romanticism/edward-burne-jones_the-damsel-of-the-sanct-grail.jpg,edward burne jones,0.003850513,0.37173223
Romanticism/lev-lagorio_sevastopol-aqueduct-in-the-gully-ushakovskaya-1850.jpg,lev lagorio,0.0047103446,0.48356643
Romanticism/ivan-aivazovsky_little-russian-ox-cart-in-winter-1866.jpg,ivan aivazovsky,0.0035052185,0.32682145
Romanticism/jan-matejko_coronation.jpg,jan matejko,0.0032420112,0.29258734
Romanticism/konstantin-makovsky_girl-in-burnous.jpg,konstantin makovsky,0.0034412132,0.31849658
Romanticism/john-atkinson-grimshaw_roundhay-lake-from-castle-1893.jpg,john atkinson grimshaw,0.002241225,0.16241984
Romanticism/alexander-orlowski_portrait-of-k-i-seidel-1820.jpg,alexander orlowski,0.0024132794,0.18479814
Romanticism/johann-koler_girl-at-the-spring-1862.jpg,johann koler,0.004179921,0.41457677
Romanticism/rudolf-von-alt_the-pantheon-and-the-piazza-della-rotonda-in-rome-1835.jpg,rudolf von alt,0.002195492,0.15647157
Romanticism/miklos-barabas_the-family-d-genfeld-1854.jpg,miklos barabas,0.0039775996,0.3882618
Romanticism/francisco-goya_mariana-waldstein-ninth-marquesa-de-santa-cruz.jpg,francisco goya,0.0042138677,0.41899207
Romanticism/francisco-goya_self-portrait-1795.jpg,francisco goya,0.003188198,0.2855881
Romanticism/francisco-goya_are-you-well-as-i-was-telling-you-eh-be-careful-or-1799.jpg,francisco goya,0.0015157562,0.06806159
Romanticism/alexander-shilov_singer-e-obraztsova-1987.jpg,alexander shilov,0.0038498556,0.37164676
Romanticism/gustave-dore_red-riding-hood-meets-old-father-wolf.jpg,gustave dore,0.0050133877,0.5229818
Romanticism/thomas-cole_the-voyage-of-life-childhood-1842.jpg,thomas cole,0.0033134117,0.30187404
Romanticism/albert-bierstadt_mormon-boy-salt-lake-city-1863.jpg,albert bierstadt,0.005304289,0.56081796
Romanticism/thomas-cole_landscape-with-tower-from-mcguire-scrapbook.jpg,thomas cole,0.003086596,0.27237323
Romanticism/francisco-goya_the-duke-of-wellington.jpg,francisco goya,0.004031911,0.39532584
Romanticism/karl-bodmer_tombs-of-assiniboin-indians-on-trees-plate-30-from-volume-1-of-travels-in-the-interior-of-north-1832.jpg,karl bodmer,0.0055442587,0.5920297
Romanticism/francesco-hayez_portrait-of-ferdinand-i-of-austria-1840.jpg,francesco hayez,0.0031153918,0.27611855
Romanticism/ivan-aivazovsky_bracing-the-waves-1890.jpg,ivan aivazovsky,0.003857393,0.3726271
Romanticism/akseli-gallen-kallela_d-masqu-e-1888.jpg,akseli gallen kallela,0.0046724887,0.4786427
Romanticism/richard-parkes-bonington_francis-i-and-the-duchess-of-etampes.jpg,richard parkes bonington,0.0016523149,0.085823126
Romanticism/ivan-aivazovsky_view-of-yalta-1867.jpg,ivan aivazovsky,0.0023841402,0.18100815
Romanticism/sir-lawrence-alma-tadema_this-is-our-corner-1872.jpg,sir lawrence alma tadema,0.0037816602,0.3627769
Romanticism/william-turner_childe-harold.jpg,william turner,0.0025390473,0.20115617
Romanticism/francisco-goya_still-life-plucked-turkey-and-pan-with-fish-1812.jpg,francisco goya,0.0061839395,0.6752299
Romanticism/alfred-stevens_reverie-1854.jpg,alfred stevens,0.0033684068,0.309027
Romanticism/john-atkinson-grimshaw_in-the-winter.jpg,john atkinson grimshaw,0.0039421073,0.38364547
Romanticism/jan-matejko_our-lady.jpg,jan matejko,0.0039029235,0.37854904
Romanticism/pierre-paul-prud'hon_jean-baptiste-landel.jpg,pierre paul prud'hon,0.0018896274,0.11668923
Romanticism/gustave-dore_the-eagle-ii.jpg,gustave dore,0.001978286,0.12822063
Romanticism/christen-kobke_view-from-a-window-in-toldbodvej-looking-towards-the-citadel-in-copenhagen-1833.jpg,christen kobke,0.0047096065,0.48347044
Romanticism/karl-bodmer_indians-hunting-the-bison-right-1832.jpg,karl bodmer,0.0037447258,0.357973
Romanticism/paul-cezanne_landscape-1867.jpg,paul cezanne,0.0029154194,0.2501091
Romanticism/jan-matejko_wladyslaw-of-varna-1.jpg,jan matejko,0.0033166534,0.30229568
Romanticism/francisco-goya_incantation.jpg,francisco goya,0.005145146,0.540119
Romanticism/john-roddam-spencer-stanhope_charon-and-psyche-1883.jpg,john roddam spencer stanhope,0.0034690108,0.32211208
Romanticism/francesco-hayez_penitent-mary-magdalene-1825.jpg,francesco hayez,0.0041367034,0.40895566
Romanticism/vasily-polenov_prodigal-son-1874.jpg,vasily polenov,0.003378488,0.3103382
Romanticism/konstantin-makovsky_sunday-evening-in-the-village.jpg,konstantin makovsky,0.0039642076,0.38651997
Romanticism/william-turner_fishermen-at-sea.jpg,william turner,0.0027219441,0.2249447
Romanticism/karl-bryullov_portrait-of-the-architect-a-bolotov.jpg,karl bryullov,0.0024457213,0.1890177
Romanticism/ivan-aivazovsky_the-shipwreck-on-northern-sea-1865.jpg,ivan aivazovsky,0.003613344,0.3408848
Romanticism/gustave-dore_to-whom-the-winged-hierarch-replied-o-adam-one-almighty-is-from-whom-all-things-proceed.jpg,gustave dore,0.0035494245,0.33257112
Romanticism/thomas-cole_dimensions-and-material-of-painting-1828.jpg,thomas cole,0.0028692035,0.24409801
Romanticism/camille-corot_the-eldest-daughter-of-m-edouard-delalain-mme-de-graet.jpg,camille corot,0.0032285561,0.2908373
Romanticism/konstantin-makovsky_christ-among-the-teachers.jpg,konstantin makovsky,0.0019437738,0.12373179
Romanticism/ivan-aivazovsky_sunset-at-sea-1898.jpg,ivan aivazovsky,0.00228749,0.16843732
Romanticism/ivan-aivazovsky_seascape-2.jpg,ivan aivazovsky,0.002695549,0.2215116
Romanticism/konstantin-makovsky_portrait-9.jpg,konstantin makovsky,0.0031841355,0.28505972
Romanticism/konstantin-makovsky_portrait-of-an-unknown-in-red-dress.jpg,konstantin makovsky,0.003212762,0.28878304
Romanticism/franz-xaver-winterhalter_albert-edward-prince-of-wales-1846.jpg,franz xaver winterhalter,0.0039299303,0.3820617
Romanticism/konstantin-makovsky_portrait-19.jpg,konstantin makovsky,0.0033760804,0.31002507
Romanticism/ivan-aivazovsky_windmill.jpg,ivan aivazovsky,0.003947578,0.38435704
Romanticism/thomas-cole_tree-in-the-catskills-1844.jpg,thomas cole,0.0040710233,0.40041298
Romanticism/alfred-stevens_lovelorn.jpg,alfred stevens,0.0048977677,0.5079437
Romanticism/john-singleton-copley_the-victory-of-lord-duncan-1799.jpg,john singleton copley,0.0019321704,0.12222259
Romanticism/theodore-chasseriau_sc-ne-de-bataille-guerrier-gaulois-cheval.jpg,theodore chasseriau,0.0037921816,0.36414537
Romanticism/john-william-waterhouse_sketch-for-flora-and-the-zephyrs.jpg,john william waterhouse,0.0052197888,0.5498274
Romanticism/ford-madox-brown_jacob-and-joseph-s-coat-1871(1).jpg,ford madox brown,0.0041313902,0.4082646
Romanticism/miklos-barabas_portrait-of-poet-mih-ly-v-r-smarty-1836.jpg,miklos barabas,0.0016768968,0.08902038
Romanticism/karl-bryullov_the-judas-kiss-1847.jpg,karl bryullov,0.0052733715,0.55679667
Romanticism/john-everett-millais_the-order-of-release-1853.jpg,john everett millais,0.0046824883,0.4799433
Romanticism/eugene-delacroix_apollo-slays-python-1851(1).jpg,eugene delacroix,0.0037254503,0.35546595
Romanticism/gustave-dore_the-battle-of-dorylaeum.jpg,gustave dore,0.0040822164,0.40186882
Romanticism/edward-burne-jones_the-fall-of-lucifer-1894.jpg,edward burne jones,0.0032128969,0.28880057
Romanticism/cornelis-springer_figures-on-a-market-square-in-a-dutch-town-1843.jpg,cornelis springer,0.0019162375,0.120150276
Romanticism/eugene-delacroix_woman-from-algiers-with-windhund-1854(1).jpg,eugene delacroix,0.0024436077,0.1887428
Romanticism/konstantin-makovsky_celebration-in-ukraine.jpg,konstantin makovsky,0.0034684297,0.3220365
Romanticism/david-wilkie_queen-victoria-detail-1840.jpg,david wilkie,0.004677065,0.47923794
Romanticism/francisco-goya_the-esquilache-riots.jpg,francisco goya,0.0024693839,0.19209538
Romanticism/alexey-venetsianov_portret-of-i-v-bugaevskiy-blagodarniy.jpg,alexey venetsianov,0.0023204659,0.17272633
Romanticism/caspar-david-friedrich_wans-among-the-reeds-at-the-first-morgenro.jpg,caspar david friedrich,0.0046063783,0.47004405
Romanticism/william-turner_the-battle-of-trafalgar-as-seen-from-the-mizen-starboard-shrouds-of-the-victory-1808.jpg,william turner,0.003755992,0.35943836
Romanticism/william-turner_ploughing-up-turnips-near-slough.jpg,william turner,0.0032156205,0.28915483
Romanticism/ivan-aivazovsky_near-crimean-coast-1890.jpg,ivan aivazovsky,0.0030548645,0.26824605
Romanticism/jan-matejko_bona-ossowiecka.jpg,jan matejko,0.0025097418,0.19734454
Romanticism/maxim-vorobiev_sphinxes-lining-a-quay-in-front-of-st-petersburg-academy-of-arts-1835.jpg,maxim vorobiev,0.003925094,0.38143262
Romanticism/gustave-dore_the-inferno-canto-30-1.jpg,gustave dore,0.004297967,0.42993048
Romanticism/ferdinand-georg-waldmã¼ller_view-to-m-dling(1).jpg,ferdinand georg waldmã¼ller,0.0037371274,0.35698473
Romanticism/vasily-tropinin_portrait-of-the-artist-n-i-utkin-with-a-pencil-1841.jpg,vasily tropinin,0.001852402,0.1118475
Romanticism/david-wilkie_distraining-for-rent-1815(1).jpg,david wilkie,0.0037195373,0.35469687
Romanticism/ivan-aivazovsky_view-of-odessa-from-the-sea-1865.jpg,ivan aivazovsky,0.0023531786,0.17698112
Romanticism/ivan-aivazovsky_the-betrayal-of-judas-1834.jpg,ivan aivazovsky,0.0050406014,0.5265214
Romanticism/gustave-dore_the-veteran.jpg,gustave dore,0.002228562,0.16077283
Romanticism/gustave-dore_don-quixote-23.jpg,gustave dore,0.0031310585,0.27815625
Romanticism/eugene-delacroix_the-liberty-leading-the-people-1830.jpg,eugene delacroix,0.0031714737,0.28341287
Romanticism/eugene-delacroix_the-natchez-1825(1).jpg,eugene delacroix,0.0046219174,0.47206515
Romanticism/orest-kiprensky_ivan-krylov-and-anna-fuhrman-in-the-living-room-1816.jpg,orest kiprensky,0.0009924681,0.0
Romanticism/konstantin-makovsky_female-portrait-9.jpg,konstantin makovsky,0.0037659842,0.360738
Romanticism/ford-madox-brown_dalton-collecting-marsh-fire-gas-1893.jpg,ford madox brown,0.0029664612,0.25674787
Romanticism/konstantin-makovsky_portrait-of-count-sergei-grigoriyevich-stroganov.jpg,konstantin makovsky,0.004045118,0.39704362
Romanticism/ivan-aivazovsky_lisbon-sunrise-1860.jpg,ivan aivazovsky,0.0016943226,0.09128686
Romanticism/sir-lawrence-alma-tadema_maria-magdalena-1854.jpg,sir lawrence alma tadema,0.003417264,0.31538162
Romanticism/franz-richard-unterberger_capri.jpg,franz richard unterberger,0.0029361784,0.2528091
Romanticism/orest-kiprensky_portrait-of-an-officer-1813.jpg,orest kiprensky,0.0019222152,0.120927766
Romanticism/eugene-delacroix_study-of-the-sky-at-sunset-1849(1).jpg,eugene delacroix,0.0044394014,0.44832617
Romanticism/dante-gabriel-rossetti_a-sea-spell-1877.jpg,dante gabriel rossetti,0.0052005923,0.5473306
Romanticism/john-atkinson-grimshaw_whitby-from-scotch-head-1879.jpg,john atkinson grimshaw,0.0031549316,0.2812613
Romanticism/gustave-dore_edward-i-of-england-kills-his-would-be-assassin-in-june-1272-1877.jpg,gustave dore,0.0027794635,0.23242596
Romanticism/francisco-goya_woman-battered-with-a-cane.jpg,francisco goya,0.0026580265,0.21663123
Romanticism/alexey-bogolyubov_mosque-in-istanbul.jpg,alexey bogolyubov,0.0030740688,0.27074388
Romanticism/gustave-dore_don-quixote-52.jpg,gustave dore,0.0018824871,0.11576052
Romanticism/cornelis-springer_city-view.jpg,cornelis springer,0.0013022772,0.040295392
Romanticism/taras-shevchenko_landscape-with-kurgan-stelae-1845.jpg,taras shevchenko,0.0014827134,0.063763864
Romanticism/ivan-aivazovsky_flock-of-sheep-with-herdsmen-unset-1870.jpg,ivan aivazovsky,0.0040323995,0.39538935
Romanticism/william-turner_undine-giving-the-ring-to-massaniello-fisherman-of-naples.jpg,william turner,0.0030470802,0.26723358
Romanticism/gustave-dore_don-quixote-141.jpg,gustave dore,0.0027153417,0.22408596
Romanticism/karl-bodmer_landscape-with-buffalo-on-the-upper-missouri-1833.jpg,karl bodmer,0.0038445604,0.37095803
Romanticism/eugene-delacroix_adam-and-eve(1).jpg,eugene delacroix,0.0028820569,0.24576978
Romanticism/alexander-ivanov_torre-del-greco-near-pompea-and-naples-1846.jpg,alexander ivanov,0.002960662,0.25599357
Romanticism/john-william-waterhouse_phyllis-waterlow-1895.jpg,john william waterhouse,0.0045666364,0.464875
Romanticism/george-frederick-watts_dorothy-tennant-later-lady-stanley(1).jpg,george frederick watts,0.002539759,0.20124875
Romanticism/ivan-aivazovsky_sea-at-night.jpg,ivan aivazovsky,0.0029484823,0.25440943
Romanticism/fyodor-solntsev_royal-clothing-of-the-xvii-century-the-image-of-tsar-fedor-alekseevich.jpg,fyodor solntsev,0.0035913181,0.33802003
Romanticism/konstantin-makovsky_widow.jpg,konstantin makovsky,0.0030124993,0.2627358
Romanticism/dante-gabriel-rossetti_the-roseleaf.jpg,dante gabriel rossetti,0.0027022508,0.22238328
Romanticism/ivan-aivazovsky_tempest-on-the-black-sea-1875.jpg,ivan aivazovsky,0.0030878135,0.27253157
Romanticism/william-turner_morning-amongst-the-coniston-fells-cumberland.jpg,william turner,0.0039058293,0.378927
Romanticism/george-stubbs_a-grey-horse.jpg,george stubbs,0.00400726,0.39211956
Romanticism/gustave-dore_the-buyers-and-sellers-driven-out-of-temple.jpg,gustave dore,0.0032390335,0.29220003
Romanticism/karl-bodmer_assiniboin-indians.jpg,karl bodmer,0.004393065,0.4422994
Romanticism/carl-larsson_clair-obscur-1877(1).jpg,carl larsson,0.004320463,0.43285644
Romanticism/gustave-dore_jesus-falling-beneath-the-cross.jpg,gustave dore,0.0024370295,0.1878872
Romanticism/karl-bodmer_remarkable-hills-on-the-upper-missouri-plate-34-from-volume-2-of-travels-in-the-interior-of-1843.jpg,karl bodmer,0.0048777345,0.5053381
Romanticism/edward-burne-jones_the-virgin.jpg,edward burne jones,0.0038579674,0.37270182
Romanticism/gustave-dore_the-panther(1).jpg,gustave dore,0.002081653,0.14166509
