filename,artist,lof_raw_score,lof_anomaly_score,lof_flag
Impressionism/frits-thaulow_beaulieu.jpg,frits thaulow,1.0255826,0.23980407,0
Impressionism/camille-pissarro_the-church-of-st-jacques-in-dieppe-morning-sun-1901.jpg,camille pissarro,0.9947769,0.09774833,0
Impressionism/theodor-pallady_orange-coat.jpg,theodor pallady,1.0164839,0.19784698,0
Impressionism/claude-monet_beach-and-cliffs-at-pourville-morning-effect.jpg,claude monet,0.9909566,0.08013158,0
Impressionism/alfred-sisley_spring-on-the-loing-river-1885.jpg,alfred sisley,0.9997293,0.12058547,0
Impressionism/samuel-mutzner_scen-algerian.jpg,samuel mutzner,1.0306933,0.2633715,0
Impressionism/william-merritt-chase_gathering-autumn-flowers.jpg,william merritt chase,0.99397564,0.09405342,0
Impressionism/victor-borisov-musatov_a-tree.jpg,victor borisov musatov,1.0031208,0.1362249,0
Impressionism/armand-guillaumin_view-of-saint-sauves-1900.jpg,armand guillaumin,1.0146594,0.18943357,0
Impressionism/mary-cassatt_the-two-sisters-1894.jpg,mary cassatt,0.98246735,0.04098464,0
Impressionism/alfred-sisley_the-saint-martin-canal-1872.jpg,alfred sisley,1.0264553,0.24382854,0
Impressionism/petre-abrudan_andscape-from-baia-mare-with-buffalos.jpg,petre abrudan,1.0193832,0.21121663,0
Impressionism/alfred-sisley_kitchen-garden-at-louveciennes-1873.jpg,alfred sisley,0.990627,0.07861161,0
Impressionism/theo-van-rysselberghe_portrait-of-madame-monnon-1908.jpg,theo van rysselberghe,1.0556358,0.37839028,0
Impressionism/john-henry-twachtman_snowbound-1900.jpg,john henry twachtman,1.0391545,0.30238926,0
Impressionism/valentin-serov_peter-i-on-the-hunt-1902.jpg,valentin serov,1.0495806,0.35046744,0
Impressionism/edgar-degas_the-mante-family.jpg,edgar degas,1.0063833,0.15126953,0
Impressionism/camille-pissarro_the-pine-trees-of-louveciennes-1870.jpg,camille pissarro,0.98846865,0.06865873,0
Impressionism/edouard-manet_woman-in-furs-portrait-of-mery-laurent-1882.jpg,edouard manet,0.9929596,0.08936819,0
Impressionism/eugene-boudin_beach-scene-1887.jpg,eugene boudin,0.99520576,0.09972594,0
Impressionism/claude-monet_lunch-on-the-grass-central-panel.jpg,claude monet,1.0258857,0.241202,0
Impressionism/william-james-glackens_beach-scene-new-london-1918.jpg,william james glackens,1.0171076,0.2007231,0
Impressionism/konstantin-korovin_alupka-1912.jpg,konstantin korovin,1.0300989,0.2606306,0
Impressionism/alfred-sisley_saint-mammes-in-winter.jpg,alfred sisley,0.99540555,0.10064726,0
Impressionism/pierre-auguste-renoir_the-little-algerian-girl.jpg,pierre auguste renoir,1.0760633,0.47258854,0
Impressionism/camille-pissarro_the-pont-boieldieu-rouen-sunset-misty-weather-1896.jpg,camille pissarro,1.024666,0.2355773,0
Impressionism/camille-pissarro_kew-gardens-2-1892.jpg,camille pissarro,0.9985074,0.11495088,0
Impressionism/karoly-ferenczy_man-sitting-on-a-log-1895.jpg,karoly ferenczy,1.0337625,0.2775245,0
Impressionism/mary-cassatt_mother-and-child-3.jpg,mary cassatt,0.9997797,0.120818,0
Impressionism/giuseppe-de-nittis_around-the-shade.jpg,giuseppe de nittis,1.0310761,0.26513663,0
Impressionism/pierre-auguste-renoir_woman-s-head-1905.jpg,pierre auguste renoir,1.0059628,0.14933068,0
Impressionism/claude-monet_port-d-aval.jpg,claude monet,1.0000932,0.12226375,0
Impressionism/edgar-degas_the-star-1881.jpg,edgar degas,1.0076811,0.1572543,0
Impressionism/childe-hassam_the-chinese-merchants.jpg,childe hassam,1.0172203,0.20124258,0
Impressionism/paul-cezanne_the-orchard-1877.jpg,paul cezanne,0.99321556,0.090548426,0
Impressionism/pierre-auguste-renoir_study-two-women-s-heads-1895.jpg,pierre auguste renoir,0.9953579,0.100427374,0
Impressionism/constantin-artachino_towards-the-springs.jpg,constantin artachino,1.0051925,0.14577842,0
Impressionism/arkhip-kuindzhi_snowy-mountain-peaks-caucasus.jpg,arkhip kuindzhi,1.0283663,0.25264105,0
Impressionism/robert-julian-onderdonk_coastal-scene.jpg,robert julian onderdonk,0.9951857,0.09963331,0
Impressionism/ferdinand-hodler_seated-bearded-man-1884.jpg,ferdinand hodler,1.0089234,0.16298288,0
Impressionism/t.-c.-steele_street-scene-1896.jpg,t. c. steele,0.98964053,0.07406271,0
Impressionism/gustave-caillebotte_the-pont-de-europe-study.jpg,gustave caillebotte,1.0312226,0.26581225,0
Impressionism/john-henry-twachtman_hayrick-1900.jpg,john henry twachtman,1.0116255,0.17544329,0
Impressionism/joaquã­n-sorolla_arrival-of-the-fishing-boats-on-the-beach-valencia-1898.jpg,joaquã­n sorolla,1.0058279,0.1487084,0
Impressionism/valentin-serov_portrait-of-sergey-muromtsev-1910.jpg,valentin serov,0.9820196,0.038919907,0
Impressionism/kimon-loghi_blooming-apple-trees.jpg,kimon loghi,0.9850405,0.052850265,0
Impressionism/eugene-boudin_fishwomen-at-berck.jpg,eugene boudin,1.0044377,0.14229761,0
Impressionism/andre-dunoyer-de-segonzac_le-pont-des-arts-paris.jpg,andre dunoyer de segonzac,0.9876741,0.06499487,0
Impressionism/joaquã­n-sorolla_the-old-bridge-of-avila-1910.jpg,joaquã­n sorolla,1.0180366,0.20500703,0
Impressionism/walter-sickert_belvedere-bath.jpg,walter sickert,0.99614584,0.104061,0
Impressionism/boris-kustodiev_view-from-the-window-of-the-academy-of-fine-arts.jpg,boris kustodiev,0.99128246,0.08163423,0
Impressionism/pierre-auguste-renoir_woman-s-head-1919.jpg,pierre auguste renoir,1.0292647,0.2567837,0
Impressionism/edgar-degas_two-dancers-resting.jpg,edgar degas,1.0156986,0.19422545,0
Impressionism/constantin-artachino_christ-study.jpg,constantin artachino,1.0830306,0.50471723,0
Impressionism/peder-severin-kroyer_beach-of-skagen-1892.jpg,peder severin kroyer,1.1014535,0.589672,0
Impressionism/william-merritt-chase_women-under-trellis.jpg,william merritt chase,1.0360906,0.28826046,0
Impressionism/pyotr-konchalovsky_portrait-of-the-artist-s-wife-olga-konchalovskaya-under-the-umbrella-in-the-garden-1904.jpg,pyotr konchalovsky,1.0389515,0.30145308,0
Impressionism/ion-theodorescu-sion_pudica.jpg,ion theodorescu sion,1.0058875,0.14898326,0
Impressionism/gregoire-boonzaier_landskap-met-kronkelende-pad-kenilworth-1975.jpg,gregoire boonzaier,1.0325949,0.27214056,0
Impressionism/ivan-grohar_pogled-z-mojega-okna-1905.jpg,ivan grohar,1.0122977,0.17854315,0
Impressionism/john-singer-sargent_claude-monet-painting-by-the-edge-of-a-wood-1885.jpg,john singer sargent,1.0239011,0.23205033,0
Impressionism/berthe-morisot_girl-with-dog-1.jpg,berthe morisot,1.0236576,0.23092726,0
Impressionism/eugene-boudin_sky-at-sunset.jpg,eugene boudin,1.0666387,0.42912853,0
Impressionism/claude-monet_the-spring-at-vetheuil.jpg,claude monet,0.998943,0.11695954,0
Impressionism/joaquã­n-sorolla_the-coast-near-san-sebastian-1918.jpg,joaquã­n sorolla,1.0216367,0.22160846,0
Impressionism/pierre-auguste-renoir_landscape-with-white-house-1916.jpg,pierre auguste renoir,1.0611725,0.40392184,0
Impressionism/edgar-degas_dancer-with-bouquet.jpg,edgar degas,1.0063503,0.15111725,0
Impressionism/adam-baltatu_houses-in-hu-i-1.jpg,adam baltatu,1.012069,0.17748824,0
Impressionism/berthe-morisot_young-woman-leaning-on-her-elbows.jpg,berthe morisot,1.0253304,0.23864143,0
Impressionism/konstantin-korovin_bridge.jpg,konstantin korovin,1.0882307,0.52869695,0
Impressionism/antoine-blanchard_boulevard-de-la-madeleine-2.jpg,antoine blanchard,1.0144013,0.18824343,0
Impressionism/childe-hassam_piazza-di-spagna-rome.jpg,childe hassam,1.0028079,0.1347819,0
Impressionism/maxime-maufra_cottages-in-the-snow-1891.jpg,maxime maufra,1.0923748,0.54780674,0
Impressionism/stefan-popescu_olt-valley-1918.jpg,stefan popescu,1.0060071,0.14953463,0
Impressionism/edvard-munch_at-the-coffee-table-1883.jpg,edvard munch,1.0089223,0.16297793,0
Impressionism/mary-cassatt_little-girl-with-a-japanese-doll.jpg,mary cassatt,1.0202978,0.21543404,0
Impressionism/kazimir-malevich_spring-garden-in-blossom-1904.jpg,kazimir malevich,1.034379,0.28036764,0
Impressionism/alfred-sisley_the-church-at-moret-in-morning-sun-1893.jpg,alfred sisley,0.9986826,0.11575896,0
Impressionism/claude-monet_gardener-s-house-at-antibes.jpg,claude monet,0.9915587,0.08290792,0
Impressionism/lovis-corinth_self-portrait-with-a-glass-1907.jpg,lovis corinth,1.0003715,0.123546794,0
Impressionism/adam-baltatu_still-life-with-apples-and-pipkin.jpg,adam baltatu,1.0222704,0.22453076,0
Impressionism/santiago-rusinol_jardines-de-aranjuez-1.jpg,santiago rusinol,0.9980156,0.11268303,0
Impressionism/camille-pissarro_the-louvre-winter-sunlight-morning-2nd-version-1901.jpg,camille pissarro,0.98082125,0.033393886,0
Impressionism/claude-monet_the-grande-creuse-by-the-bridge-at-vervy.jpg,claude monet,1.0052052,0.14583668,0
Impressionism/claude-monet_vetheuil.jpg,claude monet,1.0035473,0.13819177,0
Impressionism/childe-hassam_isle-of-shoals-1.jpg,childe hassam,1.0023389,0.1326193,0
Impressionism/john-singer-sargent_a-hotel-room.jpg,john singer sargent,1.0467322,0.33733252,0
Impressionism/pierre-auguste-renoir_beaulieu-1890.jpg,pierre auguste renoir,1.0128508,0.18109328,0
Impressionism/edmund-charles-tarbell_across-the-room-1899.jpg,edmund charles tarbell,1.039121,0.3022348,0
Impressionism/vasile-popescu_garden-in-c-lim-ne-ti-1942.jpg,vasile popescu,1.0259401,0.24145266,0
Impressionism/zinaida-serebriakova_summer-1910.jpg,zinaida serebriakova,0.99525785,0.09996617,0
Impressionism/paul-cezanne_flowers-in-a-vase-1873.jpg,paul cezanne,1.0064218,0.15144709,0
Impressionism/pierre-auguste-renoir_woman-with-a-blue-blouse-1883.jpg,pierre auguste renoir,0.9946025,0.0969441,0
Impressionism/pierre-auguste-renoir_madame-hagen-1883.jpg,pierre auguste renoir,1.0375698,0.29508132,0
Impressionism/adam-baltatu_winter-landscape-1.jpg,adam baltatu,1.0180008,0.20484212,0
Impressionism/john-singer-sargent_woman-with-collie.jpg,john singer sargent,1.032624,0.2722747,0
Impressionism/pierre-auguste-renoir_woman-s-head-1887.jpg,pierre auguste renoir,1.012113,0.17769109,0
Impressionism/claude-monet_the-house-seen-from-the-rose-garden-3-1924.jpg,claude monet,1.0405681,0.3089078,0
Impressionism/joaquã­n-sorolla_valencian-fiesin-an-orange-grove-1898.jpg,joaquã­n sorolla,1.0555537,0.37801152,0
Impressionism/mary-cassatt_the-lamp-1891.jpg,mary cassatt,1.00585,0.1488101,0
Impressionism/robert-julian-onderdonk_road-to-the-hills-1918.jpg,robert julian onderdonk,0.99932337,0.118713684,0
Impressionism/eugene-boudin_untitled-2.jpg,eugene boudin,0.9952735,0.10003818,0
Impressionism/camille-pissarro_the-fair-in-dieppe-sunny-morning-1901.jpg,camille pissarro,0.98781955,0.06566552,0
Impressionism/alfred-sisley_the-fields-and-hills-of-veneux-nadon-1881.jpg,alfred sisley,1.0019825,0.13097565,0
Impressionism/pierre-auguste-renoir_place-de-la-trinite-1875-2.jpg,pierre auguste renoir,0.9825095,0.041178964,0
Impressionism/eugene-boudin_sky-1863.jpg,eugene boudin,1.0338418,0.2778906,0
Impressionism/joaquã­n-sorolla_after-the-bath-1916.jpg,joaquã­n sorolla,1.0214491,0.22074321,0
Impressionism/eugene-boudin_trouville-1.jpg,eugene boudin,0.99659556,0.1061348,0
Impressionism/maurice-prendergast_low-tide-beachmont.jpg,maurice prendergast,1.0613754,0.40485746,0
Impressionism/karoly-ferenczy_izvora-in-autumn-1909.jpg,karoly ferenczy,1.0066925,0.15269549,0
Impressionism/pierre-auguste-renoir_the-reader-young-woman-reading-a-book-1876.jpg,pierre auguste renoir,0.9846903,0.051235475,0
Impressionism/claude-monet_cliff-near-dieppe-overcast-skies.jpg,claude monet,1.0151163,0.19154064,0
Impressionism/childe-hassam_mrs-hassam-in-the-garden.jpg,childe hassam,1.0507473,0.3558475,0
Impressionism/julian-alden-weir_girl-standing-by-a-gate-1896.jpg,julian alden weir,1.0652022,0.42250445,0
Impressionism/claude-monet_the-valley-of-creuse-at-fresselines.jpg,claude monet,0.9955408,0.101270914,0
Impressionism/konstantinos-volanakis_admiring-the-ships.jpg,konstantinos volanakis,1.0293646,0.25724438,0
Impressionism/gustave-caillebotte_landscape-study-in-yellow-and-rose.jpg,gustave caillebotte,1.0761933,0.47318828,0
Impressionism/eugene-boudin_beach-scene-15.jpg,eugene boudin,0.995269,0.10001756,0
Impressionism/georges-seurat_farmer-to-work-1883.jpg,georges seurat,1.0151198,0.19155657,0
Impressionism/konstantin-korovin_russia-nostalgia.jpg,konstantin korovin,0.9842952,0.04941344,0
Impressionism/mary-cassatt_woman-sewing-1914.jpg,mary cassatt,0.98679143,0.060924497,0
Impressionism/edgar-degas_three-dancers-behind-the-scenes.jpg,edgar degas,1.0040725,0.14061382,0
Impressionism/childe-hassam_portrait-of-a-lady-in-blue-dress.jpg,childe hassam,1.0501239,0.35297304,0
Impressionism/claude-monet_palazzo-dario-3.jpg,claude monet,1.0270756,0.24668926,0
Impressionism/paul-signac_railway-junction-near-bois-colombes-1886.jpg,paul signac,0.99692917,0.10767318,0
Impressionism/arkhip-kuindzhi_sunset-3.jpg,arkhip kuindzhi,1.0498917,0.3519022,0
Impressionism/andre-dunoyer-de-segonzac_nature-morte.jpg,andre dunoyer de segonzac,1.0419621,0.31533617,0
Impressionism/pierre-auguste-renoir_landscape-19.jpg,pierre auguste renoir,1.0334227,0.2759578,0
Impressionism/claude-monet_on-the-cliff-near-dieppe.jpg,claude monet,0.98920953,0.07207522,0
Impressionism/claude-monet_poplars-on-the-banks-of-the-epte.jpg,claude monet,1.0214857,0.22091198,0
Impressionism/claude-monet_rocky-coast-and-the-lion-rock-belle-ile.jpg,claude monet,1.0240742,0.23284851,0
Impressionism/julian-alden-weir_landscape-with-seated-figure.jpg,julian alden weir,1.0207697,0.21761037,0
Impressionism/ivan-albright_maine-coast.jpg,ivan albright,1.0793455,0.4877239,0
Impressionism/william-merritt-chase_still-life-flowers.jpg,william merritt chase,1.0134037,0.18364286,0
Impressionism/camille-pissarro_road-to-louveciennes.jpg,camille pissarro,1.010357,0.16959377,0
Impressionism/pierre-auguste-renoir_study-torso-sunlight-effect.jpg,pierre auguste renoir,1.1166495,0.659746,0
Impressionism/pierre-auguste-renoir_medlar-trees-cagnes-1908.jpg,pierre auguste renoir,0.9992115,0.11819778,0
Impressionism/ilya-mashkov_alupka-park-cabrank.jpg,ilya mashkov,1.0089866,0.16327423,0
Impressionism/edgar-degas_dancers-in-a-studio.jpg,edgar degas,1.02766,0.24938397,0
Impressionism/claude-monet_wild-poppies-near-argenteuil-1873.jpg,claude monet,0.99807674,0.11296503,0
Impressionism/mary-cassatt_the-befooted-child-1898.jpg,mary cassatt,1.0249267,0.23677953,0
Impressionism/constantin-artachino_tatar-cottage.jpg,constantin artachino,1.060324,0.40000895,0
Impressionism/alfred-sisley_washerwomen-of-bougival-1875.jpg,alfred sisley,0.98940533,0.072978124,0
Impressionism/nikolay-bogdanov-belsky_country-boys-1.jpg,nikolay bogdanov belsky,1.040034,0.30644506,0
Impressionism/camille-pissarro_the-pont-neuf-2-1901.jpg,camille pissarro,0.98387873,0.047493007,0
Impressionism/gregoire-boonzaier_hermanus-seascape-1945.jpg,gregoire boonzaier,1.0065806,0.15217932,0
Impressionism/konstantin-korovin_still-life-with-fruit-and-bottle.jpg,konstantin korovin,1.0145204,0.1887926,0
Impressionism/childe-hassam_lady-walking-down-fifth-avenue.jpg,childe hassam,0.999541,0.119717196,0
Impressionism/victor-borisov-musatov_boy-with-a-dog-1895.jpg,victor borisov musatov,1.0279393,0.25067195,0
Impressionism/nicolae-tonitza_lady-with-veil-1915.jpg,nicolae tonitza,1.0428902,0.31961572,0
Impressionism/childe-hassam_spring-aka-the-artist-s-sister.jpg,childe hassam,1.0481873,0.34404236,0
Impressionism/pierre-auguste-renoir_blond-in-a-straw-hat-seated-girl.jpg,pierre auguste renoir,0.9926801,0.0880791,0
Impressionism/berthe-morisot_the-artist-s-sister-edma-with-her-daughter-jeanne.jpg,berthe morisot,1.0041039,0.14075841,0
Impressionism/camille-pissarro_the-thaw-eragny-1893.jpg,camille pissarro,1.0022702,0.13230267,0
Impressionism/maxime-maufra_the-cove-at-cape-suzon-1898.jpg,maxime maufra,1.0044018,0.14213215,0
Impressionism/camille-pissarro_old-woman-with-ducks-at-montfoucault.jpg,camille pissarro,1.0012232,0.12747452,0
Impressionism/eugene-boudin_the-manet-family-picnicking-1866.jpg,eugene boudin,0.98773843,0.06529144,0
Impressionism/camille-pissarro_sunset-at-eragny.jpg,camille pissarro,0.98719436,0.06278253,0
Impressionism/constantin-artachino_dobrujan-woman.jpg,constantin artachino,0.99102306,0.08043805,0
Impressionism/francisc-sirato_houses-on-the-shore-of-lake-cernica.jpg,francisc sirato,1.0090932,0.16376568,0
Impressionism/alfred-sisley_landscape-with-houses-1873.jpg,alfred sisley,0.99873036,0.11597912,0
Impressionism/konstantin-korovin_summertime-1895.jpg,konstantin korovin,1.0352995,0.28461254,0
Impressionism/georges-seurat_the-riverbanks-1883.jpg,georges seurat,1.010018,0.16803038,0
Impressionism/andre-dunoyer-de-segonzac_paysage-m-diterran-en.jpg,andre dunoyer de segonzac,1.0570548,0.38493353,0
Impressionism/john-henry-twachtman_icebound.jpg,john henry twachtman,0.9990406,0.11740976,0
Impressionism/berthe-morisot_shepherdess-resting-1891.jpg,berthe morisot,0.9961754,0.10419733,0
