filename,artist,gmm_neg_loglik,gmm_anomaly_score
Impressionism/max-slevogt_the-dancer-marietta-di-rigardo.jpg,max slevogt,-547.7331873103961,0.5688337001311635
Impressionism/zinaida-serebriakova_in-the-studio-braz-france-1906.jpg,zinaida serebriakova,-279.7087791663117,0.6301191146517323
Impressionism/pierre-auguste-renoir_wilhelm-muhlfeld-1910.jpg,pierre auguste renoir,-1833.646910671239,0.27480168969019
Impressionism/robert-julian-onderdonk_hudson-river-view-1912.jpg,robert julian onderdonk,-2472.8047708272043,0.1286543493230378
Impressionism/giuseppe-de-nittis_breakfast-in-the-garden-1883.jpg,giuseppe de nittis,-52.08320095925277,0.6821670904778908
Impressionism/camille-pissarro_old-wingrower-in-moret-1902.jpg,camille pissarro,-1159.929272327019,0.428851333980601
Impressionism/pierre-auguste-renoir_algerian-woman-seated-1882.jpg,pierre auguste renoir,-1782.0392212298304,0.2866021024278435
Impressionism/pierre-auguste-renoir_roses-in-a-vase-1917.jpg,pierre auguste renoir,-166.87627780338698,0.6559189537981063
Impressionism/eugene-boudin_laundresses-on-the-banks-of-the-touques-1.jpg,eugene boudin,-169.80947975417374,0.6552482592943062
Impressionism/alfred-sisley_the-island-of-saint-denis-1872.jpg,alfred sisley,-1895.5631096330715,0.2606441734207239
Impressionism/nicolae-vermont_summer-day-1895.jpg,nicolae vermont,-2035.7329667330712,0.22859348126493945
Impressionism/pierre-auguste-renoir_girl-and-cat-1882.jpg,pierre auguste renoir,-843.3393658321647,0.5012415457039113
Impressionism/pierre-auguste-renoir_marie-louise-durand-ruel-1898.jpg,pierre auguste renoir,-1647.5467768165447,0.3173546195691996
Impressionism/john-henry-twachtman_the-portico.jpg,john henry twachtman,-2137.1500378998,0.20540384980953214
Impressionism/camille-pissarro_the-pont-neuf-afternoon-1901.jpg,camille pissarro,-2793.721392787395,0.055274807737414416
Impressionism/childe-hassam_home-sweet-home-cottage.jpg,childe hassam,-1192.4438867144434,0.4214166692255965
Impressionism/berthe-morisot_the-violin.jpg,berthe morisot,-804.9248437202762,0.5100252603198245
Impressionism/pierre-auguste-renoir_nude-arranging-her-hair-1885.jpg,pierre auguste renoir,-1098.215409512881,0.44296258485666573
Impressionism/valentin-serov_portrait-of-yevdokia-morozova-detail-1908.jpg,valentin serov,-1558.2656632597839,0.33776929034889447
Impressionism/edgar-degas_alexander-and-bucephalus-detail-1861-1.jpg,edgar degas,-895.0524839625514,0.4894170260539392
Impressionism/arthur-verona_neagoe-basarab-study.jpg,arthur verona,-800.3103631114053,0.511080389436124
Impressionism/edgar-degas_dancer-seated-study-1872.jpg,edgar degas,-534.256611849396,0.5719152012495285
Impressionism/claude-monet_boats-in-the-port-of-honfleur-1.jpg,claude monet,-1989.0636244359039,0.23926471082902695
Impressionism/lovis-corinth_red-and-yellow-tulips-1918.jpg,lovis corinth,-1210.5293601255653,0.417281315499881
Impressionism/istvan-nagy_little-girl-with-yellow-babushka-1917.jpg,istvan nagy,-1621.3582363650469,0.3233427889615779
Impressionism/pierre-auguste-renoir_portrait-of-stephane-mallarme-1892.jpg,pierre auguste renoir,-1929.132095075692,0.2529684202975979
Impressionism/camille-pissarro_laundry-and-mill-at-osny-1884.jpg,camille pissarro,-2141.4836175947326,0.20441295039928478
Impressionism/alfred-sisley_the-moret-bridge-and-mills-under-snow-1890.jpg,alfred sisley,-1765.3350857033718,0.29042160482702967
Impressionism/claude-monet_customs-house-at-varengaville.jpg,claude monet,-262.9671188295779,0.6339471973275002
Impressionism/pierre-auguste-renoir_young-girls-by-the-water.jpg,pierre auguste renoir,-794.4379781033983,0.5124231460601647
Impressionism/claude-monet_river-thawing-near-vetheuil.jpg,claude monet,-2586.9149675252834,0.10256235735077697
Impressionism/claude-monet_the-manneport.jpg,claude monet,-2619.943616143981,0.09501015553577304
Impressionism/valentin-serov_mika-morozov-1901.jpg,valentin serov,-912.0831032540822,0.48552287115196335
Impressionism/pierre-auguste-renoir_young-girl-reading-1904.jpg,pierre auguste renoir,-937.2003955107119,0.479779649188558
Impressionism/camille-pissarro_road-at-eragny-winter-1885.jpg,camille pissarro,-1173.8990601691698,0.4256570568451754
Impressionism/childe-hassam_flower-store-and-dairy-store.jpg,childe hassam,-1023.2225333417211,0.4601101630718875
Impressionism/willard-metcalf_gloucester-harbour-sun.jpg,willard metcalf,-2501.807628853779,0.12202266906396109
Impressionism/alfred-sisley_a-ponte.jpg,alfred sisley,-2599.79161049021,0.09961803445420453
Impressionism/gustave-caillebotte_the-park-at-yerres.jpg,gustave caillebotte,-1347.711839679183,0.3859137054280277
Impressionism/giovanni-boldini_portrait-of-sarah-bernhardt-1.jpg,giovanni boldini,-784.6975330163266,0.5146503581969606
Impressionism/nikolay-bogdanov-belsky_three-boys-in-the-wood.jpg,nikolay bogdanov belsky,-456.20324823909147,0.5897625785712637
Impressionism/henri-martin_young-peasant-girl-and-her-dog.jpg,henri martin,-695.8703398264065,0.5349612373181503
Impressionism/eugene-boudin_trouville-beach-scene-1873.jpg,eugene boudin,-1653.8225076687802,0.3159196354594986
Impressionism/zinaida-serebriakova_green-autumn-1908.jpg,zinaida serebriakova,-1146.6377975456978,0.4318905107003759
Impressionism/mary-cassatt_a-kiss-for-baby-anne-no-3-1897.jpg,mary cassatt,-1421.5605028455504,0.3690277584902858
Impressionism/john-singer-sargent_venice-sailing-boat.jpg,john singer sargent,-872.1567558182035,0.4946522738427238
Impressionism/william-merritt-chase_dorothy-1.jpg,william merritt chase,-1522.2770753440943,0.34599830032487133
Impressionism/lucian-grigorescu_prim-var-la-balcic-1936.jpg,lucian grigorescu,-2075.631835531888,0.21947036173202444
Impressionism/camille-pissarro_lovers-seated-at-the-foot-of-a-willow-tree-1901.jpg,camille pissarro,-1123.4756291102422,0.43718668168566555
Impressionism/pierre-auguste-renoir_seated-bather-in-a-landscape-1900.jpg,pierre auguste renoir,-1192.5005794465199,0.4214037060868672
Impressionism/camille-pissarro_marketplace-gisors-1891.jpg,camille pissarro,-740.9076600026447,0.524663179559125
Impressionism/konstantin-makovsky_portrait-of-the-girl.jpg,konstantin makovsky,-1895.131404297292,0.2607428854769772
Impressionism/edgar-degas_after-the-bath-7.jpg,edgar degas,-1093.0452716701475,0.4441447683861974
Impressionism/mary-cassatt_a-woman-and-child-in-the-driving-seat-1881.jpg,mary cassatt,-25.951448654659583,0.6881422749143579
Impressionism/claude-monet_boats-at-rouen.jpg,claude monet,-2595.8251431330227,0.1005249913908909
Impressionism/childe-hassam_seascape.jpg,childe hassam,-1291.9541932504385,0.3986630311246633
Impressionism/alfred-sisley_the-banks-of-the-loing-1892.jpg,alfred sisley,-1741.8347418132814,0.2957951016911879
Impressionism/william-merritt-chase_landscape-a-shinnecock-vale.jpg,william merritt chase,-2702.911735407934,0.0760389893785853
Impressionism/leon-dabo_on-the-hillside.jpg,leon dabo,-787.2407459115739,0.5140688370676779
Impressionism/eugene-boudin_fervaques-a-village-street-1881.jpg,eugene boudin,-2307.154337058348,0.16653133063728764
Impressionism/julian-alden-weir_the-wharves-nassau-1913.jpg,julian alden weir,-1128.0613760761046,0.43613812269197033
Impressionism/frederic-remington_what-an-unbranded-cow-has-cost-1895.jpg,frederic remington,-796.2957745040585,0.5119983495899565
Impressionism/pierre-auguste-renoir_still-life-with-anemones.jpg,pierre auguste renoir,-1055.5871718026415,0.45270979122657573
Impressionism/william-merritt-chase_near-the-sea-aka-shinnecock.jpg,william merritt chase,-2578.116181152992,0.10457425348306479
Impressionism/mikhail-nesterov_a-firtree-1890.jpg,mikhail nesterov,-2242.4238101796614,0.18133236013816256
Impressionism/abdullah-suriosubroto_landscape-mountain.jpg,abdullah suriosubroto,-2188.905471011954,0.19356965458107067
Impressionism/eugene-boudin_rotterdam-the-pont-de-la-bourse-1876.jpg,eugene boudin,-1934.8835698439123,0.2516533105368276
Impressionism/t.-c.-steele_whitewater-river.jpg,t. c. steele,-2255.6879595715886,0.17829943153521977
Impressionism/claude-monet_the-church-at-varengeville.jpg,claude monet,-2471.9117983364113,0.1288585329256905
Impressionism/max-liebermann_terrace-overlooking-the-flower-garden-in-wannsee-1918.jpg,max liebermann,-1633.4482797800865,0.32057832684638105
Impressionism/micaela-eleutheriade_mangalia.jpg,micaela eleutheriade,-855.5893892913784,0.498440503176542
Impressionism/edgar-degas_laundry-girls-ironing-1884-1.jpg,edgar degas,-1010.2311459104135,0.46308072299006103
Impressionism/john-henry-twachtman_beach-at-squam.jpg,john henry twachtman,-2443.791314093782,0.13528845304103385
Impressionism/henri-martin_fountain-in-the-garden-at-luxembourg.jpg,henri martin,-2386.9928152910993,0.14827577597692546
Impressionism/childe-hassam_marche-st-pierre-montmartre.jpg,childe hassam,-2254.135511319443,0.178654408290185
Impressionism/joaquã­n-sorolla_reservoir-at-the-alcazin-seville-1910.jpg,joaquã­n sorolla,-2348.1736464018018,0.15715201554479957
Impressionism/frits-thaulow_beaulieu.jpg,frits thaulow,-2052.334041573924,0.22479754431966797
Impressionism/camille-pissarro_the-church-of-st-jacques-in-dieppe-morning-sun-1901.jpg,camille pissarro,-2873.0557366234284,0.03713452647954143
Impressionism/theodor-pallady_orange-coat.jpg,theodor pallady,-687.8448514933007,0.5367963141405565
Impressionism/claude-monet_beach-and-cliffs-at-pourville-morning-effect.jpg,claude monet,-2757.877718291906,0.06347068237662068
Impressionism/alfred-sisley_spring-on-the-loing-river-1885.jpg,alfred sisley,-2354.4412636272014,0.15571888666532685
Impressionism/samuel-mutzner_scen-algerian.jpg,samuel mutzner,-713.1805792406849,0.5310031455708343
Impressionism/william-merritt-chase_gathering-autumn-flowers.jpg,william merritt chase,-1354.2551109150568,0.3844175465789595
Impressionism/victor-borisov-musatov_a-tree.jpg,victor borisov musatov,-1865.6662264122583,0.2674802779895122
Impressionism/armand-guillaumin_view-of-saint-sauves-1900.jpg,armand guillaumin,-773.6542524296271,0.5171754716114784
Impressionism/mary-cassatt_the-two-sisters-1894.jpg,mary cassatt,-1898.6910206884015,0.2599289574934255
Impressionism/alfred-sisley_the-saint-martin-canal-1872.jpg,alfred sisley,-2342.3289260912584,0.15848844646715005
Impressionism/petre-abrudan_andscape-from-baia-mare-with-buffalos.jpg,petre abrudan,-706.461196060884,0.5325395734892769
Impressionism/alfred-sisley_kitchen-garden-at-louveciennes-1873.jpg,alfred sisley,-2550.8398382999035,0.11081115552468046
Impressionism/theo-van-rysselberghe_portrait-of-madame-monnon-1908.jpg,theo van rysselberghe,-1227.4018095122412,0.4134233271106897
Impressionism/john-henry-twachtman_snowbound-1900.jpg,john henry twachtman,-1137.295781995258,0.43402661949520815
Impressionism/valentin-serov_peter-i-on-the-hunt-1902.jpg,valentin serov,-834.7340150530481,0.5032092116088372
Impressionism/edgar-degas_the-mante-family.jpg,edgar degas,-813.5046832554034,0.5080634277163267
Impressionism/camille-pissarro_the-pine-trees-of-louveciennes-1870.jpg,camille pissarro,-2377.5138419488458,0.15044320100560843
Impressionism/edouard-manet_woman-in-furs-portrait-of-mery-laurent-1882.jpg,edouard manet,-1925.5820158461904,0.25378016755101934
Impressionism/eugene-boudin_beach-scene-1887.jpg,eugene boudin,-1092.1328415466735,0.4443534010951561
Impressionism/claude-monet_lunch-on-the-grass-central-panel.jpg,claude monet,-1060.0501933233509,0.45168929415392156
Impressionism/william-james-glackens_beach-scene-new-london-1918.jpg,william james glackens,-1410.2855462913192,0.37160584602683583
Impressionism/konstantin-korovin_alupka-1912.jpg,konstantin korovin,-1113.350860529248,0.4395017717317836
Impressionism/alfred-sisley_saint-mammes-in-winter.jpg,alfred sisley,-2462.2113049349714,0.13107660986606262
Impressionism/pierre-auguste-renoir_the-little-algerian-girl.jpg,pierre auguste renoir,-1878.4088957114052,0.2645665889881847
Impressionism/camille-pissarro_the-pont-boieldieu-rouen-sunset-misty-weather-1896.jpg,camille pissarro,-2626.3469575176405,0.0935459925025673
Impressionism/camille-pissarro_kew-gardens-2-1892.jpg,camille pissarro,-1832.3743530183099,0.27509266775372204
Impressionism/karoly-ferenczy_man-sitting-on-a-log-1895.jpg,karoly ferenczy,-937.8251615258192,0.479636792631279
Impressionism/mary-cassatt_mother-and-child-3.jpg,mary cassatt,-1137.0725659420334,0.4340776592062712
Impressionism/giuseppe-de-nittis_around-the-shade.jpg,giuseppe de nittis,-362.26795560400393,0.6112414557642598
Impressionism/pierre-auguste-renoir_woman-s-head-1905.jpg,pierre auguste renoir,-1874.6963311399666,0.2654154895053819
Impressionism/claude-monet_port-d-aval.jpg,claude monet,-2643.59081235144,0.0896030799941893
Impressionism/edgar-degas_the-star-1881.jpg,edgar degas,-685.9729305436576,0.5372243402749783
Impressionism/childe-hassam_the-chinese-merchants.jpg,childe hassam,-1721.2682218936818,0.3004977618229495
Impressionism/paul-cezanne_the-orchard-1877.jpg,paul cezanne,-1304.400297116199,0.3958171536172344
Impressionism/pierre-auguste-renoir_study-two-women-s-heads-1895.jpg,pierre auguste renoir,-1904.5457995594759,0.25859022661990305
Impressionism/constantin-artachino_towards-the-springs.jpg,constantin artachino,-906.1721395822282,0.4868744490226282
Impressionism/arkhip-kuindzhi_snowy-mountain-peaks-caucasus.jpg,arkhip kuindzhi,-2647.5882431859354,0.08868904306969527
Impressionism/robert-julian-onderdonk_coastal-scene.jpg,robert julian onderdonk,-2262.2859577997815,0.17679075902579888
Impressionism/ferdinand-hodler_seated-bearded-man-1884.jpg,ferdinand hodler,-1229.7954982338345,0.412875995595057
Impressionism/t.-c.-steele_street-scene-1896.jpg,t. c. steele,-2175.7467840161717,0.19657846856434572
Impressionism/gustave-caillebotte_the-pont-de-europe-study.jpg,gustave caillebotte,-1182.8255934943302,0.4236159505935014
Impressionism/john-henry-twachtman_hayrick-1900.jpg,john henry twachtman,-662.1651097507788,0.5426681436070191
Impressionism/joaquã­n-sorolla_arrival-of-the-fishing-boats-on-the-beach-valencia-1898.jpg,joaquã­n sorolla,-1052.289687698161,0.4534637810651035
Impressionism/valentin-serov_portrait-of-sergey-muromtsev-1910.jpg,valentin serov,-733.8297511241848,0.5262815865637663
Impressionism/kimon-loghi_blooming-apple-trees.jpg,kimon loghi,-2374.6363516917127,0.15110115669109397
Impressionism/eugene-boudin_fishwomen-at-berck.jpg,eugene boudin,-1662.5511843287265,0.3139237703402545
Impressionism/andre-dunoyer-de-segonzac_le-pont-des-arts-paris.jpg,andre dunoyer de segonzac,-1181.5965622510032,0.42389697607818605
Impressionism/joaquã­n-sorolla_the-old-bridge-of-avila-1910.jpg,joaquã­n sorolla,-1122.6283145447599,0.43738042532541266
Impressionism/walter-sickert_belvedere-bath.jpg,walter sickert,-2276.8819488401286,0.17345329671242143
Impressionism/boris-kustodiev_view-from-the-window-of-the-academy-of-fine-arts.jpg,boris kustodiev,-521.3301682972735,0.574870911353896
Impressionism/pierre-auguste-renoir_woman-s-head-1919.jpg,pierre auguste renoir,-2089.539285774532,0.21629033846867143
Impressionism/edgar-degas_two-dancers-resting.jpg,edgar degas,-898.8330842680151,0.48855256875148195
Impressionism/constantin-artachino_christ-study.jpg,constantin artachino,-828.3653923251231,0.504665436012087
Impressionism/peder-severin-kroyer_beach-of-skagen-1892.jpg,peder severin kroyer,-919.3801269509544,0.4838543622085957
Impressionism/william-merritt-chase_women-under-trellis.jpg,william merritt chase,-488.1094042872683,0.5824670415240583
Impressionism/pyotr-konchalovsky_portrait-of-the-artist-s-wife-olga-konchalovskaya-under-the-umbrella-in-the-garden-1904.jpg,pyotr konchalovsky,-460.85445938509054,0.5886990507937785
Impressionism/ion-theodorescu-sion_pudica.jpg,ion theodorescu sion,-374.5511951733252,0.6084328181708634
Impressionism/gregoire-boonzaier_landskap-met-kronkelende-pad-kenilworth-1975.jpg,gregoire boonzaier,-1335.0367149985684,0.388811949940646
Impressionism/ivan-grohar_pogled-z-mojega-okna-1905.jpg,ivan grohar,-1659.1302293131023,0.31470599255516574
Impressionism/john-singer-sargent_claude-monet-painting-by-the-edge-of-a-wood-1885.jpg,john singer sargent,-412.7468811724494,0.5996991417659315
Impressionism/berthe-morisot_girl-with-dog-1.jpg,berthe morisot,-1072.968824969234,0.4487353702895291
Impressionism/eugene-boudin_sky-at-sunset.jpg,eugene boudin,-1642.161971861135,0.3185858880424324
Impressionism/claude-monet_the-spring-at-vetheuil.jpg,claude monet,-2390.536719058408,0.14746544078057364
Impressionism/joaquã­n-sorolla_the-coast-near-san-sebastian-1918.jpg,joaquã­n sorolla,-1321.6544659391661,0.3918718827523699
Impressionism/pierre-auguste-renoir_landscape-with-white-house-1916.jpg,pierre auguste renoir,-1031.947783116823,0.4581150815307498
Impressionism/edgar-degas_dancer-with-bouquet.jpg,edgar degas,-1160.5022974432813,0.4287203082952016
Impressionism/adam-baltatu_houses-in-hu-i-1.jpg,adam baltatu,-2014.8332479167436,0.23337232935527236
Impressionism/berthe-morisot_young-woman-leaning-on-her-elbows.jpg,berthe morisot,-1619.8805387906998,0.323680673518462
Impressionism/konstantin-korovin_bridge.jpg,konstantin korovin,-2229.4144898230848,0.18430702052899933
Impressionism/antoine-blanchard_boulevard-de-la-madeleine-2.jpg,antoine blanchard,-1117.601532111062,0.4385298297669226
Impressionism/childe-hassam_piazza-di-spagna-rome.jpg,childe hassam,-1990.4234816335454,0.23895377119250907
Impressionism/maxime-maufra_cottages-in-the-snow-1891.jpg,maxime maufra,-1740.0705774313278,0.29619848862963544
Impressionism/stefan-popescu_olt-valley-1918.jpg,stefan popescu,-2006.0600915219857,0.2353783650369834
Impressionism/edvard-munch_at-the-coffee-table-1883.jpg,edvard munch,-127.6202421341623,0.6648950856178969
Impressionism/mary-cassatt_little-girl-with-a-japanese-doll.jpg,mary cassatt,-985.4361929313535,0.4687502401130046
Impressionism/kazimir-malevich_spring-garden-in-blossom-1904.jpg,kazimir malevich,-1794.2819016403434,0.2838027389333151
Impressionism/alfred-sisley_the-church-at-moret-in-morning-sun-1893.jpg,alfred sisley,-2636.150402434241,0.09130437507076812
Impressionism/claude-monet_gardener-s-house-at-antibes.jpg,claude monet,-1868.3560533985665,0.2668652326547012
Impressionism/lovis-corinth_self-portrait-with-a-glass-1907.jpg,lovis corinth,-1799.8780844529208,0.282523137624701
Impressionism/adam-baltatu_still-life-with-apples-and-pipkin.jpg,adam baltatu,-1050.936900164566,0.45377310417984784
Impressionism/santiago-rusinol_jardines-de-aranjuez-1.jpg,santiago rusinol,-2239.4024819032784,0.1820232052634368
Impressionism/camille-pissarro_the-louvre-winter-sunlight-morning-2nd-version-1901.jpg,camille pissarro,-1363.5846070338737,0.3822843004284732
Impressionism/claude-monet_the-grande-creuse-by-the-bridge-at-vervy.jpg,claude monet,-2348.765136433546,0.15701676774393233
Impressionism/claude-monet_vetheuil.jpg,claude monet,-2479.341754782957,0.12715962809888995
Impressionism/childe-hassam_isle-of-shoals-1.jpg,childe hassam,-2583.3680461205226,0.10337338254832458
Impressionism/john-singer-sargent_a-hotel-room.jpg,john singer sargent,-30.180678093951013,0.6871752358260736
Impressionism/pierre-auguste-renoir_beaulieu-1890.jpg,pierre auguste renoir,-661.7832173058268,0.542755465642177
Impressionism/edmund-charles-tarbell_across-the-room-1899.jpg,edmund charles tarbell,-896.14036713967,0.489168274934885
Impressionism/vasile-popescu_garden-in-c-lim-ne-ti-1942.jpg,vasile popescu,-1329.1660168426968,0.3901543208556647
Impressionism/zinaida-serebriakova_summer-1910.jpg,zinaida serebriakova,-2382.729750076428,0.149250551821478
Impressionism/paul-cezanne_flowers-in-a-vase-1873.jpg,paul cezanne,-1163.3101555027388,0.4280782744361201
Impressionism/pierre-auguste-renoir_woman-with-a-blue-blouse-1883.jpg,pierre auguste renoir,-1879.4056884033005,0.26433866626376984
Impressionism/pierre-auguste-renoir_madame-hagen-1883.jpg,pierre auguste renoir,-21.77497603089027,0.6890972508352221
Impressionism/adam-baltatu_winter-landscape-1.jpg,adam baltatu,-2624.487772434985,0.09397110650337782
Impressionism/john-singer-sargent_woman-with-collie.jpg,john singer sargent,-345.0959912807212,0.6151679300692382
Impressionism/pierre-auguste-renoir_woman-s-head-1887.jpg,pierre auguste renoir,-899.1432173430969,0.48848165493361545
Impressionism/claude-monet_the-house-seen-from-the-rose-garden-3-1924.jpg,claude monet,-2519.4754040417906,0.11798282458281432
Impressionism/joaquã­n-sorolla_valencian-fiesin-an-orange-grove-1898.jpg,joaquã­n sorolla,-1217.4590836698708,0.415696791975078
Impressionism/mary-cassatt_the-lamp-1891.jpg,mary cassatt,-618.6763411595183,0.5526121156077769
Impressionism/robert-julian-onderdonk_road-to-the-hills-1918.jpg,robert julian onderdonk,-2445.9019047379165,0.134805853626284
Impressionism/eugene-boudin_untitled-2.jpg,eugene boudin,-1434.0407501604698,0.36617407387510376
Impressionism/camille-pissarro_the-fair-in-dieppe-sunny-morning-1901.jpg,camille pissarro,-2550.636716644384,0.11085760052923369
Impressionism/alfred-sisley_the-fields-and-hills-of-veneux-nadon-1881.jpg,alfred sisley,-2762.8470441009326,0.062334415742537744
Impressionism/pierre-auguste-renoir_place-de-la-trinite-1875-2.jpg,pierre auguste renoir,-2664.8017475715487,0.08475307037627988
Impressionism/eugene-boudin_sky-1863.jpg,eugene boudin,-2074.7507451511738,0.21967182841778662
Impressionism/joaquã­n-sorolla_after-the-bath-1916.jpg,joaquã­n sorolla,-867.5658183648842,0.4957020196730118
Impressionism/eugene-boudin_trouville-1.jpg,eugene boudin,-1519.423139211084,0.34665087021631474
Impressionism/maurice-prendergast_low-tide-beachmont.jpg,maurice prendergast,64.41079850653999,0.7088041534821752
Impressionism/karoly-ferenczy_izvora-in-autumn-1909.jpg,karoly ferenczy,-1861.5680835012363,0.2684173433441403
Impressionism/pierre-auguste-renoir_the-reader-young-woman-reading-a-book-1876.jpg,pierre auguste renoir,-1499.9269317847209,0.35110879687298446
Impressionism/claude-monet_cliff-near-dieppe-overcast-skies.jpg,claude monet,-1878.6725110609284,0.2645063117317908
Impressionism/childe-hassam_mrs-hassam-in-the-garden.jpg,childe hassam,-1357.5976551830577,0.38365325345940277
Impressionism/julian-alden-weir_girl-standing-by-a-gate-1896.jpg,julian alden weir,-819.3423395959271,0.5067286120137758
Impressionism/claude-monet_the-valley-of-creuse-at-fresselines.jpg,claude monet,-2573.2955663254074,0.1056765164448533
Impressionism/konstantinos-volanakis_admiring-the-ships.jpg,konstantinos volanakis,-2334.714945556488,0.1602294295233428
Impressionism/gustave-caillebotte_landscape-study-in-yellow-and-rose.jpg,gustave caillebotte,-1515.2376220940068,0.3476079142156997
Impressionism/eugene-boudin_beach-scene-15.jpg,eugene boudin,-1340.8650702737052,0.3874792609833855
Impressionism/georges-seurat_farmer-to-work-1883.jpg,georges seurat,-689.0062224316966,0.5365307595969813
Impressionism/konstantin-korovin_russia-nostalgia.jpg,konstantin korovin,-1567.3078208951358,0.3357017458939694
Impressionism/mary-cassatt_woman-sewing-1914.jpg,mary cassatt,-1366.6483109558365,0.38158376585355924
Impressionism/edgar-degas_three-dancers-behind-the-scenes.jpg,edgar degas,-1707.4615513803776,0.30365474118694047
Impressionism/childe-hassam_portrait-of-a-lady-in-blue-dress.jpg,childe hassam,-1032.9447558705508,0.4578871176340995
Impressionism/claude-monet_palazzo-dario-3.jpg,claude monet,-1146.879545885941,0.43183523346893243
Impressionism/paul-signac_railway-junction-near-bois-colombes-1886.jpg,paul signac,-2052.983336828732,0.22464907900222664
Impressionism/arkhip-kuindzhi_sunset-3.jpg,arkhip kuindzhi,-1710.0880563588023,0.3030541748151772
Impressionism/andre-dunoyer-de-segonzac_nature-morte.jpg,andre dunoyer de segonzac,-720.8363668751126,0.5292526030664922
Impressionism/pierre-auguste-renoir_landscape-19.jpg,pierre auguste renoir,-1485.6377004422873,0.3543761167117455
Impressionism/claude-monet_on-the-cliff-near-dieppe.jpg,claude monet,-2997.2779377986403,0.008730363051307146
Impressionism/claude-monet_poplars-on-the-banks-of-the-epte.jpg,claude monet,-1353.0048131538965,0.3847034347825654
Impressionism/claude-monet_rocky-coast-and-the-lion-rock-belle-ile.jpg,claude monet,-1780.632988127907,0.2869236461975348
Impressionism/julian-alden-weir_landscape-with-seated-figure.jpg,julian alden weir,-1258.621134712643,0.40628483812303556
Impressionism/ivan-albright_maine-coast.jpg,ivan albright,-1766.8047730537573,0.29008555185667634
Impressionism/william-merritt-chase_still-life-flowers.jpg,william merritt chase,-801.8548242574134,0.5107272389816582
Impressionism/camille-pissarro_road-to-louveciennes.jpg,camille pissarro,-2306.8276444544967,0.16660603089233708
Impressionism/pierre-auguste-renoir_study-torso-sunlight-effect.jpg,pierre auguste renoir,-1243.8650675936499,0.409658902807453
Impressionism/pierre-auguste-renoir_medlar-trees-cagnes-1908.jpg,pierre auguste renoir,-1976.4273727107884,0.2421540668034412
Impressionism/ilya-mashkov_alupka-park-cabrank.jpg,ilya mashkov,-1124.0502785479305,0.43705528458927195
Impressionism/edgar-degas_dancers-in-a-studio.jpg,edgar degas,-1211.2460153949335,0.41711744790455374
Impressionism/claude-monet_wild-poppies-near-argenteuil-1873.jpg,claude monet,-1462.290090688396,0.35971468998475314
Impressionism/mary-cassatt_the-befooted-child-1898.jpg,mary cassatt,-518.8203142563365,0.5754448047778197
Impressionism/constantin-artachino_tatar-cottage.jpg,constantin artachino,-842.4510070174447,0.5014446743614098
Impressionism/alfred-sisley_washerwomen-of-bougival-1875.jpg,alfred sisley,-1958.4523824808723,0.24626415787638326
Impressionism/nikolay-bogdanov-belsky_country-boys-1.jpg,nikolay bogdanov belsky,-155.7990130908984,0.6584518378901177
Impressionism/camille-pissarro_the-pont-neuf-2-1901.jpg,camille pissarro,-2800.634856575636,0.05369400210493809
Impressionism/gregoire-boonzaier_hermanus-seascape-1945.jpg,gregoire boonzaier,-2018.1302263945554,0.2326184551313641
