filename,artist,ae_recon_error,ae_anomaly_score
Impressionism/childe-hassam_seascape.jpg,childe hassam,0.034366935,0.15103126
Impressionism/alfred-sisley_the-banks-of-the-loing-1892.jpg,alfred sisley,0.026186313,0.10158928
Impressionism/william-merritt-chase_landscape-a-shinnecock-vale.jpg,william merritt chase,0.022475703,0.07916313
Impressionism/leon-dabo_on-the-hillside.jpg,leon dabo,0.038668253,0.17702751
Impressionism/eugene-boudin_fervaques-a-village-street-1881.jpg,eugene boudin,0.02458212,0.09189387
Impressionism/julian-alden-weir_the-wharves-nassau-1913.jpg,julian alden weir,0.038316198,0.17489976
Impressionism/frederic-remington_what-an-unbranded-cow-has-cost-1895.jpg,frederic remington,0.034085833,0.14933231
Impressionism/pierre-auguste-renoir_still-life-with-anemones.jpg,pierre auguste renoir,0.03558971,0.15842144
Impressionism/william-merritt-chase_near-the-sea-aka-shinnecock.jpg,william merritt chase,0.019599926,0.06178253
Impressionism/mikhail-nesterov_a-firtree-1890.jpg,mikhail nesterov,0.02971654,0.12292523
Impressionism/abdullah-suriosubroto_landscape-mountain.jpg,abdullah suriosubroto,0.022260314,0.07786136
Impressionism/eugene-boudin_rotterdam-the-pont-de-la-bourse-1876.jpg,eugene boudin,0.021095382,0.070820756
Impressionism/t.-c.-steele_whitewater-river.jpg,t. c. steele,0.023988595,0.08830673
Impressionism/claude-monet_the-church-at-varengeville.jpg,claude monet,0.016558928,0.04340338
Impressionism/max-liebermann_terrace-overlooking-the-flower-garden-in-wannsee-1918.jpg,max liebermann,0.051406324,0.25401375
Impressionism/micaela-eleutheriade_mangalia.jpg,micaela eleutheriade,0.033376604,0.14504589
Impressionism/edgar-degas_laundry-girls-ironing-1884-1.jpg,edgar degas,0.029939495,0.12427273
Impressionism/john-henry-twachtman_beach-at-squam.jpg,john henry twachtman,0.0192678,0.059775226
Impressionism/henri-martin_fountain-in-the-garden-at-luxembourg.jpg,henri martin,0.026377076,0.10274221
Impressionism/childe-hassam_marche-st-pierre-montmartre.jpg,childe hassam,0.028367775,0.11477357
Impressionism/joaquã­n-sorolla_reservoir-at-the-alcazin-seville-1910.jpg,joaquã­n sorolla,0.023059366,0.08269066
Impressionism/frits-thaulow_beaulieu.jpg,frits thaulow,0.025684124,0.09855415
Impressionism/camille-pissarro_the-church-of-st-jacques-in-dieppe-morning-sun-1901.jpg,camille pissarro,0.011335963,0.01183687
Impressionism/theodor-pallady_orange-coat.jpg,theodor pallady,0.0337175,0.14710619
Impressionism/claude-monet_beach-and-cliffs-at-pourville-morning-effect.jpg,claude monet,0.018503403,0.055155378
Impressionism/alfred-sisley_spring-on-the-loing-river-1885.jpg,alfred sisley,0.022428425,0.07887739
Impressionism/samuel-mutzner_scen-algerian.jpg,samuel mutzner,0.03528471,0.15657808
Impressionism/william-merritt-chase_gathering-autumn-flowers.jpg,william merritt chase,0.041419078,0.19365293
Impressionism/victor-borisov-musatov_a-tree.jpg,victor borisov musatov,0.028740868,0.117028475
Impressionism/armand-guillaumin_view-of-saint-sauves-1900.jpg,armand guillaumin,0.031830613,0.13570224
Impressionism/mary-cassatt_the-two-sisters-1894.jpg,mary cassatt,0.031306405,0.13253404
Impressionism/alfred-sisley_the-saint-martin-canal-1872.jpg,alfred sisley,0.021679537,0.074351266
Impressionism/petre-abrudan_andscape-from-baia-mare-with-buffalos.jpg,petre abrudan,0.045014445,0.21538256
Impressionism/alfred-sisley_kitchen-garden-at-louveciennes-1873.jpg,alfred sisley,0.022166371,0.07729359
Impressionism/theo-van-rysselberghe_portrait-of-madame-monnon-1908.jpg,theo van rysselberghe,0.029023044,0.11873388
Impressionism/john-henry-twachtman_snowbound-1900.jpg,john henry twachtman,0.033087954,0.14330135
Impressionism/valentin-serov_peter-i-on-the-hunt-1902.jpg,valentin serov,0.0408358,0.19012772
Impressionism/edgar-degas_the-mante-family.jpg,edgar degas,0.042013183,0.19724357
Impressionism/camille-pissarro_the-pine-trees-of-louveciennes-1870.jpg,camille pissarro,0.023072321,0.08276896
Impressionism/edouard-manet_woman-in-furs-portrait-of-mery-laurent-1882.jpg,edouard manet,0.033288904,0.14451584
Impressionism/eugene-boudin_beach-scene-1887.jpg,eugene boudin,0.03942732,0.18161516
Impressionism/claude-monet_lunch-on-the-grass-central-panel.jpg,claude monet,0.03228078,0.13842297
Impressionism/william-james-glackens_beach-scene-new-london-1918.jpg,william james glackens,0.029513912,0.12170059
Impressionism/konstantin-korovin_alupka-1912.jpg,konstantin korovin,0.02397737,0.08823888
Impressionism/alfred-sisley_saint-mammes-in-winter.jpg,alfred sisley,0.022478778,0.07918171
Impressionism/pierre-auguste-renoir_the-little-algerian-girl.jpg,pierre auguste renoir,0.024221452,0.089714065
Impressionism/camille-pissarro_the-pont-boieldieu-rouen-sunset-misty-weather-1896.jpg,camille pissarro,0.018581398,0.05562676
Impressionism/camille-pissarro_kew-gardens-2-1892.jpg,camille pissarro,0.02744876,0.109219246
Impressionism/karoly-ferenczy_man-sitting-on-a-log-1895.jpg,karoly ferenczy,0.044342346,0.21132055
Impressionism/mary-cassatt_mother-and-child-3.jpg,mary cassatt,0.047054876,0.22771451
Impressionism/giuseppe-de-nittis_around-the-shade.jpg,giuseppe de nittis,0.049983524,0.24541464
Impressionism/pierre-auguste-renoir_woman-s-head-1905.jpg,pierre auguste renoir,0.024982093,0.09431122
Impressionism/claude-monet_port-d-aval.jpg,claude monet,0.023377774,0.08461506
Impressionism/edgar-degas_the-star-1881.jpg,edgar degas,0.03902066,0.17915739
Impressionism/childe-hassam_the-chinese-merchants.jpg,childe hassam,0.023706889,0.086604156
Impressionism/paul-cezanne_the-orchard-1877.jpg,paul cezanne,0.038736735,0.1774414
Impressionism/pierre-auguste-renoir_study-two-women-s-heads-1895.jpg,pierre auguste renoir,0.028838417,0.11761804
Impressionism/constantin-artachino_towards-the-springs.jpg,constantin artachino,0.06495969,0.33592746
Impressionism/arkhip-kuindzhi_snowy-mountain-peaks-caucasus.jpg,arkhip kuindzhi,0.019938992,0.06383178
Impressionism/robert-julian-onderdonk_coastal-scene.jpg,robert julian onderdonk,0.025206905,0.09566994
Impressionism/ferdinand-hodler_seated-bearded-man-1884.jpg,ferdinand hodler,0.04441929,0.21178557
Impressionism/t.-c.-steele_street-scene-1896.jpg,t. c. steele,0.024144579,0.08924946
Impressionism/gustave-caillebotte_the-pont-de-europe-study.jpg,gustave caillebotte,0.0370041,0.16696972
Impressionism/john-henry-twachtman_hayrick-1900.jpg,john henry twachtman,0.032589484,0.14028871
Impressionism/joaquã­n-sorolla_arrival-of-the-fishing-boats-on-the-beach-valencia-1898.jpg,joaquã­n sorolla,0.034969784,0.15467474
Impressionism/valentin-serov_portrait-of-sergey-muromtsev-1910.jpg,valentin serov,0.03946574,0.18184736
Impressionism/kimon-loghi_blooming-apple-trees.jpg,kimon loghi,0.030341335,0.12670135
Impressionism/eugene-boudin_fishwomen-at-berck.jpg,eugene boudin,0.025771165,0.09908021
Impressionism/andre-dunoyer-de-segonzac_le-pont-des-arts-paris.jpg,andre dunoyer de segonzac,0.036732636,0.16532905
Impressionism/joaquã­n-sorolla_the-old-bridge-of-avila-1910.jpg,joaquã­n sorolla,0.033636734,0.14661807
Impressionism/walter-sickert_belvedere-bath.jpg,walter sickert,0.028286522,0.1142825
Impressionism/boris-kustodiev_view-from-the-window-of-the-academy-of-fine-arts.jpg,boris kustodiev,0.048482295,0.23634154
Impressionism/pierre-auguste-renoir_woman-s-head-1919.jpg,pierre auguste renoir,0.022863204,0.0815051
Impressionism/edgar-degas_two-dancers-resting.jpg,edgar degas,0.044077944,0.20972255
Impressionism/constantin-artachino_christ-study.jpg,constantin artachino,0.043156683,0.20415464
Impressionism/peder-severin-kroyer_beach-of-skagen-1892.jpg,peder severin kroyer,0.0424944,0.20015195
Impressionism/william-merritt-chase_women-under-trellis.jpg,william merritt chase,0.046914678,0.22686718
Impressionism/pyotr-konchalovsky_portrait-of-the-artist-s-wife-olga-konchalovskaya-under-the-umbrella-in-the-garden-1904.jpg,pyotr konchalovsky,0.04759549,0.23098187
Impressionism/ion-theodorescu-sion_pudica.jpg,ion theodorescu sion,0.058484722,0.29679412
Impressionism/gregoire-boonzaier_landskap-met-kronkelende-pad-kenilworth-1975.jpg,gregoire boonzaier,0.0520312,0.2577904
Impressionism/ivan-grohar_pogled-z-mojega-okna-1905.jpg,ivan grohar,0.034427535,0.1513975
Impressionism/john-singer-sargent_claude-monet-painting-by-the-edge-of-a-wood-1885.jpg,john singer sargent,0.042933013,0.20280284
Impressionism/berthe-morisot_girl-with-dog-1.jpg,berthe morisot,0.0393371,0.18106988
Impressionism/eugene-boudin_sky-at-sunset.jpg,eugene boudin,0.037125573,0.16770388
Impressionism/claude-monet_the-spring-at-vetheuil.jpg,claude monet,0.020922698,0.06977709
Impressionism/joaquã­n-sorolla_the-coast-near-san-sebastian-1918.jpg,joaquã­n sorolla,0.035158083,0.15581279
Impressionism/pierre-auguste-renoir_landscape-with-white-house-1916.jpg,pierre auguste renoir,0.025850289,0.09955841
Impressionism/edgar-degas_dancer-with-bouquet.jpg,edgar degas,0.03826778,0.17460714
Impressionism/adam-baltatu_houses-in-hu-i-1.jpg,adam baltatu,0.044149745,0.2101565
Impressionism/berthe-morisot_young-woman-leaning-on-her-elbows.jpg,berthe morisot,0.03580038,0.15969469
Impressionism/konstantin-korovin_bridge.jpg,konstantin korovin,0.023655947,0.086296275
Impressionism/antoine-blanchard_boulevard-de-la-madeleine-2.jpg,antoine blanchard,0.03559348,0.15844423
Impressionism/childe-hassam_piazza-di-spagna-rome.jpg,childe hassam,0.033597175,0.14637898
Impressionism/maxime-maufra_cottages-in-the-snow-1891.jpg,maxime maufra,0.053867027,0.26888573
Impressionism/stefan-popescu_olt-valley-1918.jpg,stefan popescu,0.03073469,0.12907872
Impressionism/edvard-munch_at-the-coffee-table-1883.jpg,edvard munch,0.03855024,0.17631426
Impressionism/mary-cassatt_little-girl-with-a-japanese-doll.jpg,mary cassatt,0.03873512,0.17743166
Impressionism/kazimir-malevich_spring-garden-in-blossom-1904.jpg,kazimir malevich,0.036004197,0.16092652
Impressionism/alfred-sisley_the-church-at-moret-in-morning-sun-1893.jpg,alfred sisley,0.021958327,0.076036215
Impressionism/claude-monet_gardener-s-house-at-antibes.jpg,claude monet,0.02742028,0.10904712
Impressionism/lovis-corinth_self-portrait-with-a-glass-1907.jpg,lovis corinth,0.027396142,0.10890123
Impressionism/adam-baltatu_still-life-with-apples-and-pipkin.jpg,adam baltatu,0.04140018,0.19353871
Impressionism/santiago-rusinol_jardines-de-aranjuez-1.jpg,santiago rusinol,0.022178784,0.07736861
Impressionism/camille-pissarro_the-louvre-winter-sunlight-morning-2nd-version-1901.jpg,camille pissarro,0.03324358,0.14424193
Impressionism/claude-monet_the-grande-creuse-by-the-bridge-at-vervy.jpg,claude monet,0.021902919,0.07570134
Impressionism/claude-monet_vetheuil.jpg,claude monet,0.01889126,0.0574995
Impressionism/childe-hassam_isle-of-shoals-1.jpg,childe hassam,0.02294016,0.081970215
Impressionism/john-singer-sargent_a-hotel-room.jpg,john singer sargent,0.05459737,0.27329975
Impressionism/pierre-auguste-renoir_beaulieu-1890.jpg,pierre auguste renoir,0.04926844,0.24109282
Impressionism/edmund-charles-tarbell_across-the-room-1899.jpg,edmund charles tarbell,0.04587648,0.22059253
Impressionism/vasile-popescu_garden-in-c-lim-ne-ti-1942.jpg,vasile popescu,0.042372774,0.19941686
Impressionism/zinaida-serebriakova_summer-1910.jpg,zinaida serebriakova,0.021836404,0.07529934
Impressionism/paul-cezanne_flowers-in-a-vase-1873.jpg,paul cezanne,0.02653692,0.10370827
Impressionism/pierre-auguste-renoir_woman-with-a-blue-blouse-1883.jpg,pierre auguste renoir,0.037457988,0.16971292
Impressionism/pierre-auguste-renoir_madame-hagen-1883.jpg,pierre auguste renoir,0.07833357,0.4167564
Impressionism/adam-baltatu_winter-landscape-1.jpg,adam baltatu,0.01667418,0.04409993
Impressionism/john-singer-sargent_woman-with-collie.jpg,john singer sargent,0.05281522,0.26252884
Impressionism/pierre-auguste-renoir_woman-s-head-1887.jpg,pierre auguste renoir,0.035642415,0.15873998
Impressionism/claude-monet_the-house-seen-from-the-rose-garden-3-1924.jpg,claude monet,0.027782155,0.11123421
Impressionism/joaquã­n-sorolla_valencian-fiesin-an-orange-grove-1898.jpg,joaquã­n sorolla,0.0323556,0.13887516
Impressionism/mary-cassatt_the-lamp-1891.jpg,mary cassatt,0.045655925,0.21925955
Impressionism/robert-julian-onderdonk_road-to-the-hills-1918.jpg,robert julian onderdonk,0.029535502,0.121831074
Impressionism/eugene-boudin_untitled-2.jpg,eugene boudin,0.030213049,0.12592603
Impressionism/camille-pissarro_the-fair-in-dieppe-sunny-morning-1901.jpg,camille pissarro,0.019495152,0.0611493
Impressionism/alfred-sisley_the-fields-and-hills-of-veneux-nadon-1881.jpg,alfred sisley,0.023866368,0.087568015
Impressionism/pierre-auguste-renoir_place-de-la-trinite-1875-2.jpg,pierre auguste renoir,0.01592875,0.039594717
Impressionism/eugene-boudin_sky-1863.jpg,eugene boudin,0.031114837,0.13137625
Impressionism/joaquã­n-sorolla_after-the-bath-1916.jpg,joaquã­n sorolla,0.050348323,0.2476194
Impressionism/eugene-boudin_trouville-1.jpg,eugene boudin,0.037923623,0.17252712
Impressionism/maurice-prendergast_low-tide-beachmont.jpg,maurice prendergast,0.09202988,0.49953404
Impressionism/karoly-ferenczy_izvora-in-autumn-1909.jpg,karoly ferenczy,0.028881403,0.11787783
Impressionism/pierre-auguste-renoir_the-reader-young-woman-reading-a-book-1876.jpg,pierre auguste renoir,0.03382733,0.14776999
Impressionism/claude-monet_cliff-near-dieppe-overcast-skies.jpg,claude monet,0.025092132,0.094976276
Impressionism/childe-hassam_mrs-hassam-in-the-garden.jpg,childe hassam,0.044530295,0.21245646
Impressionism/julian-alden-weir_girl-standing-by-a-gate-1896.jpg,julian alden weir,0.045622446,0.2190572
Impressionism/claude-monet_the-valley-of-creuse-at-fresselines.jpg,claude monet,0.018077835,0.052583333
Impressionism/konstantinos-volanakis_admiring-the-ships.jpg,konstantinos volanakis,0.018288143,0.053854387
Impressionism/gustave-caillebotte_landscape-study-in-yellow-and-rose.jpg,gustave caillebotte,0.0374532,0.169684
Impressionism/eugene-boudin_beach-scene-15.jpg,eugene boudin,0.03347008,0.14561084
Impressionism/georges-seurat_farmer-to-work-1883.jpg,georges seurat,0.048240058,0.2348775
Impressionism/konstantin-korovin_russia-nostalgia.jpg,konstantin korovin,0.034874383,0.15409815
Impressionism/mary-cassatt_woman-sewing-1914.jpg,mary cassatt,0.038162727,0.17397222
Impressionism/edgar-degas_three-dancers-behind-the-scenes.jpg,edgar degas,0.027688507,0.11066823
Impressionism/childe-hassam_portrait-of-a-lady-in-blue-dress.jpg,childe hassam,0.042536896,0.20040879
Impressionism/claude-monet_palazzo-dario-3.jpg,claude monet,0.030986674,0.13060166
Impressionism/paul-signac_railway-junction-near-bois-colombes-1886.jpg,paul signac,0.033472214,0.14562374
Impressionism/arkhip-kuindzhi_sunset-3.jpg,arkhip kuindzhi,0.055081572,0.2762262
Impressionism/andre-dunoyer-de-segonzac_nature-morte.jpg,andre dunoyer de segonzac,0.04765116,0.23131832
Impressionism/pierre-auguste-renoir_landscape-19.jpg,pierre auguste renoir,0.028722825,0.11691942
Impressionism/claude-monet_on-the-cliff-near-dieppe.jpg,claude monet,0.016598916,0.043645054
Impressionism/claude-monet_poplars-on-the-banks-of-the-epte.jpg,claude monet,0.05046719,0.24833782
Impressionism/claude-monet_rocky-coast-and-the-lion-rock-belle-ile.jpg,claude monet,0.031917296,0.13622615
Impressionism/julian-alden-weir_landscape-with-seated-figure.jpg,julian alden weir,0.04214124,0.19801752
Impressionism/ivan-albright_maine-coast.jpg,ivan albright,0.03623651,0.16233057
Impressionism/william-merritt-chase_still-life-flowers.jpg,william merritt chase,0.042628173,0.20096044
Impressionism/camille-pissarro_road-to-louveciennes.jpg,camille pissarro,0.022435728,0.07892153
Impressionism/pierre-auguste-renoir_study-torso-sunlight-effect.jpg,pierre auguste renoir,0.039648116,0.1829496
Impressionism/pierre-auguste-renoir_medlar-trees-cagnes-1908.jpg,pierre auguste renoir,0.041248016,0.19261906
Impressionism/ilya-mashkov_alupka-park-cabrank.jpg,ilya mashkov,0.03530176,0.15668114
Impressionism/edgar-degas_dancers-in-a-studio.jpg,edgar degas,0.032617304,0.14045684
Impressionism/claude-monet_wild-poppies-near-argenteuil-1873.jpg,claude monet,0.03949991,0.18205386
Impressionism/mary-cassatt_the-befooted-child-1898.jpg,mary cassatt,0.04804134,0.2336765
Impressionism/constantin-artachino_tatar-cottage.jpg,constantin artachino,0.042756848,0.20173812
Impressionism/alfred-sisley_washerwomen-of-bougival-1875.jpg,alfred sisley,0.028251652,0.11407175
Impressionism/nikolay-bogdanov-belsky_country-boys-1.jpg,nikolay bogdanov belsky,0.060061008,0.30632085
Impressionism/camille-pissarro_the-pont-neuf-2-1901.jpg,camille pissarro,0.0149548,0.03370836
Impressionism/gregoire-boonzaier_hermanus-seascape-1945.jpg,gregoire boonzaier,0.022545949,0.079587676
Impressionism/konstantin-korovin_still-life-with-fruit-and-bottle.jpg,konstantin korovin,0.03414507,0.14969033
Impressionism/childe-hassam_lady-walking-down-fifth-avenue.jpg,childe hassam,0.050994065,0.25152215
Impressionism/victor-borisov-musatov_boy-with-a-dog-1895.jpg,victor borisov musatov,0.03822584,0.17435366
Impressionism/nicolae-tonitza_lady-with-veil-1915.jpg,nicolae tonitza,0.038640812,0.17686166
Impressionism/childe-hassam_spring-aka-the-artist-s-sister.jpg,childe hassam,0.039879482,0.18434793
Impressionism/pierre-auguste-renoir_blond-in-a-straw-hat-seated-girl.jpg,pierre auguste renoir,0.024812719,0.093287565
Impressionism/berthe-morisot_the-artist-s-sister-edma-with-her-daughter-jeanne.jpg,berthe morisot,0.038000796,0.17299354
Impressionism/camille-pissarro_the-thaw-eragny-1893.jpg,camille pissarro,0.026047153,0.100748226
Impressionism/maxime-maufra_the-cove-at-cape-suzon-1898.jpg,maxime maufra,0.020810308,0.069097824
Impressionism/camille-pissarro_old-woman-with-ducks-at-montfoucault.jpg,camille pissarro,0.030115752,0.12533799
Impressionism/eugene-boudin_the-manet-family-picnicking-1866.jpg,eugene boudin,0.038204066,0.17422207
Impressionism/camille-pissarro_sunset-at-eragny.jpg,camille pissarro,0.022509335,0.079366386
Impressionism/constantin-artachino_dobrujan-woman.jpg,constantin artachino,0.04140881,0.19359086
Impressionism/francisc-sirato_houses-on-the-shore-of-lake-cernica.jpg,francisc sirato,0.025682716,0.09854564
Impressionism/alfred-sisley_landscape-with-houses-1873.jpg,alfred sisley,0.02192697,0.075846694
Impressionism/konstantin-korovin_summertime-1895.jpg,konstantin korovin,0.031045098,0.13095476
Impressionism/georges-seurat_the-riverbanks-1883.jpg,georges seurat,0.028225243,0.11391214
Impressionism/andre-dunoyer-de-segonzac_paysage-m-diterran-en.jpg,andre dunoyer de segonzac,0.03897958,0.1789091
Impressionism/john-henry-twachtman_icebound.jpg,john henry twachtman,0.022183266,0.07739569
Impressionism/berthe-morisot_shepherdess-resting-1891.jpg,berthe morisot,0.03126055,0.13225691
Impressionism/alfred-sisley_fishermen-mending-nets-1872.jpg,alfred sisley,0.028040871,0.11279784
Impressionism/william-merritt-chase_flowers-aka-roses.jpg,william merritt chase,0.030004008,0.12466262
Impressionism/nicolae-darascu_summer-at-balcic.jpg,nicolae darascu,0.017276008,0.047737256
Impressionism/william-merritt-chase_a-study-aka-the-artist-s-wife.jpg,william merritt chase,0.037430547,0.16954708
Impressionism/gregoire-boonzaier_houses-on-a-hillside-bo-kaap-1940.jpg,gregoire boonzaier,0.023806324,0.08720512
Impressionism/john-atkinson-grimshaw_the-cradle-song.jpg,john atkinson grimshaw,0.04616337,0.22232643
Impressionism/antoine-blanchard_rue-tronchet-la-madeleine-3.jpg,antoine blanchard,0.024198677,0.08957642
Impressionism/georgios-jakobides_child-with-cart.jpg,georgios jakobides,0.033311274,0.14465106
Impressionism/joaquã­n-sorolla_skipping-rope-at-la-granja-1907.jpg,joaquã­n sorolla,0.052256573,0.25915247
