filename,artist,ks_mean_d,ks_n_sig
Impressionism/alfred-sisley_the-moret-bridge-and-mills-under-snow-1890.jpg,alfred sisley,0.2666825396825397,15
Impressionism/claude-monet_customs-house-at-varengaville.jpg,claude monet,0.27343492063492064,9
Impressionism/pierre-auguste-renoir_young-girls-by-the-water.jpg,pierre auguste renoir,0.29034603174603174,12
Impressionism/claude-monet_river-thawing-near-vetheuil.jpg,claude monet,0.2720063492063492,12
Impressionism/claude-monet_the-manneport.jpg,claude monet,0.32672698412698414,23
Impressionism/valentin-serov_mika-morozov-1901.jpg,valentin serov,0.28804444444444444,9
Impressionism/pierre-auguste-renoir_young-girl-reading-1904.jpg,pierre auguste renoir,0.2837523809523809,14
Impressionism/camille-pissarro_road-at-eragny-winter-1885.jpg,camille pissarro,0.32160000000000005,21
Impressionism/childe-hassam_flower-store-and-dairy-store.jpg,childe hassam,0.2869968253968254,13
Impressionism/willard-metcalf_gloucester-harbour-sun.jpg,willard metcalf,0.29824126984126986,13
Impressionism/alfred-sisley_a-ponte.jpg,alfred sisley,0.2884761904761905,12
Impressionism/gustave-caillebotte_the-park-at-yerres.jpg,gustave caillebotte,0.2703714285714286,11
Impressionism/giovanni-boldini_portrait-of-sarah-bernhardt-1.jpg,giovanni boldini,0.2936984126984127,16
Impressionism/nikolay-bogdanov-belsky_three-boys-in-the-wood.jpg,nikolay bogdanov belsky,0.29733333333333334,14
Impressionism/henri-martin_young-peasant-girl-and-her-dog.jpg,henri martin,0.28556825396825397,19
Impressionism/eugene-boudin_trouville-beach-scene-1873.jpg,eugene boudin,0.30519682539682536,16
Impressionism/zinaida-serebriakova_green-autumn-1908.jpg,zinaida serebriakova,0.28582222222222226,12
Impressionism/mary-cassatt_a-kiss-for-baby-anne-no-3-1897.jpg,mary cassatt,0.3123555555555556,18
Impressionism/john-singer-sargent_venice-sailing-boat.jpg,john singer sargent,0.29793650793650794,10
Impressionism/william-merritt-chase_dorothy-1.jpg,william merritt chase,0.29008253968253966,15
Impressionism/lucian-grigorescu_prim-var-la-balcic-1936.jpg,lucian grigorescu,0.2632507936507936,13
Impressionism/camille-pissarro_lovers-seated-at-the-foot-of-a-willow-tree-1901.jpg,camille pissarro,0.24536190476190478,5
Impressionism/pierre-auguste-renoir_seated-bather-in-a-landscape-1900.jpg,pierre auguste renoir,0.3178412698412698,21
Impressionism/camille-pissarro_marketplace-gisors-1891.jpg,camille pissarro,0.2905047619047619,19
Impressionism/konstantin-makovsky_portrait-of-the-girl.jpg,konstantin makovsky,0.29992698412698415,14
Impressionism/edgar-degas_after-the-bath-7.jpg,edgar degas,0.2909015873015873,12
Impressionism/mary-cassatt_a-woman-and-child-in-the-driving-seat-1881.jpg,mary cassatt,0.281815873015873,11
Impressionism/claude-monet_boats-at-rouen.jpg,claude monet,0.3956285714285714,30
Impressionism/childe-hassam_seascape.jpg,childe hassam,0.28885714285714287,15
Impressionism/alfred-sisley_the-banks-of-the-loing-1892.jpg,alfred sisley,0.25716825396825393,10
Impressionism/william-merritt-chase_landscape-a-shinnecock-vale.jpg,william merritt chase,0.3052222222222223,17
Impressionism/leon-dabo_on-the-hillside.jpg,leon dabo,0.2558,7
Impressionism/eugene-boudin_fervaques-a-village-street-1881.jpg,eugene boudin,0.29534285714285713,13
Impressionism/julian-alden-weir_the-wharves-nassau-1913.jpg,julian alden weir,0.2705650793650794,9
Impressionism/frederic-remington_what-an-unbranded-cow-has-cost-1895.jpg,frederic remington,0.28924126984126985,18
Impressionism/pierre-auguste-renoir_still-life-with-anemones.jpg,pierre auguste renoir,0.30709841269841276,20
Impressionism/william-merritt-chase_near-the-sea-aka-shinnecock.jpg,william merritt chase,0.31360000000000005,19
Impressionism/mikhail-nesterov_a-firtree-1890.jpg,mikhail nesterov,0.28591428571428573,13
Impressionism/abdullah-suriosubroto_landscape-mountain.jpg,abdullah suriosubroto,0.26423174603174604,11
Impressionism/eugene-boudin_rotterdam-the-pont-de-la-bourse-1876.jpg,eugene boudin,0.2661333333333334,8
Impressionism/t.-c.-steele_whitewater-river.jpg,t. c. steele,0.25288571428571427,9
Impressionism/claude-monet_the-church-at-varengeville.jpg,claude monet,0.29853968253968255,15
Impressionism/max-liebermann_terrace-overlooking-the-flower-garden-in-wannsee-1918.jpg,max liebermann,0.2687301587301587,12
Impressionism/micaela-eleutheriade_mangalia.jpg,micaela eleutheriade,0.2548063492063492,6
Impressionism/edgar-degas_laundry-girls-ironing-1884-1.jpg,edgar degas,0.28918730158730155,10
Impressionism/john-henry-twachtman_beach-at-squam.jpg,john henry twachtman,0.2935079365079365,14
Impressionism/henri-martin_fountain-in-the-garden-at-luxembourg.jpg,henri martin,0.27501587301587294,8
Impressionism/childe-hassam_marche-st-pierre-montmartre.jpg,childe hassam,0.29005714285714285,9
Impressionism/joaquã­n-sorolla_reservoir-at-the-alcazin-seville-1910.jpg,joaquã­n sorolla,0.26119682539682537,11
Impressionism/frits-thaulow_beaulieu.jpg,frits thaulow,0.26752698412698417,12
Impressionism/camille-pissarro_the-church-of-st-jacques-in-dieppe-morning-sun-1901.jpg,camille pissarro,0.33340317460317465,22
Impressionism/theodor-pallady_orange-coat.jpg,theodor pallady,0.2776063492063492,13
Impressionism/claude-monet_beach-and-cliffs-at-pourville-morning-effect.jpg,claude monet,0.3078984126984128,16
Impressionism/alfred-sisley_spring-on-the-loing-river-1885.jpg,alfred sisley,0.3052825396825397,18
Impressionism/samuel-mutzner_scen-algerian.jpg,samuel mutzner,0.24378095238095238,9
Impressionism/william-merritt-chase_gathering-autumn-flowers.jpg,william merritt chase,0.29732380952380955,19
Impressionism/victor-borisov-musatov_a-tree.jpg,victor borisov musatov,0.32215873015873014,24
Impressionism/armand-guillaumin_view-of-saint-sauves-1900.jpg,armand guillaumin,0.2600857142857143,11
Impressionism/mary-cassatt_the-two-sisters-1894.jpg,mary cassatt,0.2883650793650794,10
Impressionism/alfred-sisley_the-saint-martin-canal-1872.jpg,alfred sisley,0.29182857142857144,15
Impressionism/petre-abrudan_andscape-from-baia-mare-with-buffalos.jpg,petre abrudan,0.34149841269841275,23
Impressionism/alfred-sisley_kitchen-garden-at-louveciennes-1873.jpg,alfred sisley,0.2595746031746032,7
Impressionism/theo-van-rysselberghe_portrait-of-madame-monnon-1908.jpg,theo van rysselberghe,0.2882349206349206,14
Impressionism/john-henry-twachtman_snowbound-1900.jpg,john henry twachtman,0.3372507936507936,25
Impressionism/valentin-serov_peter-i-on-the-hunt-1902.jpg,valentin serov,0.26560952380952385,14
Impressionism/edgar-degas_the-mante-family.jpg,edgar degas,0.26336507936507936,6
Impressionism/camille-pissarro_the-pine-trees-of-louveciennes-1870.jpg,camille pissarro,0.276784126984127,11
Impressionism/edouard-manet_woman-in-furs-portrait-of-mery-laurent-1882.jpg,edouard manet,0.2895968253968254,12
Impressionism/eugene-boudin_beach-scene-1887.jpg,eugene boudin,0.3121619047619048,15
Impressionism/claude-monet_lunch-on-the-grass-central-panel.jpg,claude monet,0.26860634920634924,7
Impressionism/william-james-glackens_beach-scene-new-london-1918.jpg,william james glackens,0.2798539682539682,12
Impressionism/konstantin-korovin_alupka-1912.jpg,konstantin korovin,0.29010476190476187,16
Impressionism/alfred-sisley_saint-mammes-in-winter.jpg,alfred sisley,0.2750253968253968,11
Impressionism/pierre-auguste-renoir_the-little-algerian-girl.jpg,pierre auguste renoir,0.3493206349206349,24
Impressionism/camille-pissarro_the-pont-boieldieu-rouen-sunset-misty-weather-1896.jpg,camille pissarro,0.27088253968253967,11
Impressionism/camille-pissarro_kew-gardens-2-1892.jpg,camille pissarro,0.2540952380952381,9
Impressionism/karoly-ferenczy_man-sitting-on-a-log-1895.jpg,karoly ferenczy,0.25566984126984127,9
Impressionism/mary-cassatt_mother-and-child-3.jpg,mary cassatt,0.31812380952380953,21
Impressionism/giuseppe-de-nittis_around-the-shade.jpg,giuseppe de nittis,0.28129841269841266,12
Impressionism/pierre-auguste-renoir_woman-s-head-1905.jpg,pierre auguste renoir,0.35454285714285716,28
Impressionism/claude-monet_port-d-aval.jpg,claude monet,0.3133650793650794,18
Impressionism/edgar-degas_the-star-1881.jpg,edgar degas,0.27680000000000005,10
Impressionism/childe-hassam_the-chinese-merchants.jpg,childe hassam,0.29637777777777774,15
Impressionism/paul-cezanne_the-orchard-1877.jpg,paul cezanne,0.31416507936507937,23
Impressionism/pierre-auguste-renoir_study-two-women-s-heads-1895.jpg,pierre auguste renoir,0.2786793650793651,10
Impressionism/constantin-artachino_towards-the-springs.jpg,constantin artachino,0.29543174603174605,16
Impressionism/arkhip-kuindzhi_snowy-mountain-peaks-caucasus.jpg,arkhip kuindzhi,0.274815873015873,11
Impressionism/robert-julian-onderdonk_coastal-scene.jpg,robert julian onderdonk,0.30072063492063494,15
Impressionism/ferdinand-hodler_seated-bearded-man-1884.jpg,ferdinand hodler,0.2703365079365079,13
Impressionism/t.-c.-steele_street-scene-1896.jpg,t. c. steele,0.278,12
Impressionism/gustave-caillebotte_the-pont-de-europe-study.jpg,gustave caillebotte,0.2697079365079365,6
Impressionism/john-henry-twachtman_hayrick-1900.jpg,john henry twachtman,0.27310476190476196,11
Impressionism/joaquã­n-sorolla_arrival-of-the-fishing-boats-on-the-beach-valencia-1898.jpg,joaquã­n sorolla,0.27125396825396825,8
Impressionism/valentin-serov_portrait-of-sergey-muromtsev-1910.jpg,valentin serov,0.3349111111111111,22
Impressionism/kimon-loghi_blooming-apple-trees.jpg,kimon loghi,0.2847111111111111,15
Impressionism/eugene-boudin_fishwomen-at-berck.jpg,eugene boudin,0.3106952380952381,20
Impressionism/andre-dunoyer-de-segonzac_le-pont-des-arts-paris.jpg,andre dunoyer de segonzac,0.26595555555555556,5
Impressionism/joaquã­n-sorolla_the-old-bridge-of-avila-1910.jpg,joaquã­n sorolla,0.27402539682539684,10
Impressionism/walter-sickert_belvedere-bath.jpg,walter sickert,0.27336190476190475,10
Impressionism/boris-kustodiev_view-from-the-window-of-the-academy-of-fine-arts.jpg,boris kustodiev,0.27045714285714284,9
Impressionism/pierre-auguste-renoir_woman-s-head-1919.jpg,pierre auguste renoir,0.31882857142857146,14
Impressionism/edgar-degas_two-dancers-resting.jpg,edgar degas,0.30382222222222227,13
Impressionism/constantin-artachino_christ-study.jpg,constantin artachino,0.28953333333333336,10
Impressionism/peder-severin-kroyer_beach-of-skagen-1892.jpg,peder severin kroyer,0.31270476190476193,20
Impressionism/william-merritt-chase_women-under-trellis.jpg,william merritt chase,0.27632698412698414,9
Impressionism/pyotr-konchalovsky_portrait-of-the-artist-s-wife-olga-konchalovskaya-under-the-umbrella-in-the-garden-1904.jpg,pyotr konchalovsky,0.27996825396825403,10
Impressionism/ion-theodorescu-sion_pudica.jpg,ion theodorescu sion,0.3009301587301587,19
Impressionism/gregoire-boonzaier_landskap-met-kronkelende-pad-kenilworth-1975.jpg,gregoire boonzaier,0.2532349206349206,8
Impressionism/ivan-grohar_pogled-z-mojega-okna-1905.jpg,ivan grohar,0.28640317460317466,13
Impressionism/john-singer-sargent_claude-monet-painting-by-the-edge-of-a-wood-1885.jpg,john singer sargent,0.25704126984126985,6
Impressionism/berthe-morisot_girl-with-dog-1.jpg,berthe morisot,0.2694761904761905,9
Impressionism/eugene-boudin_sky-at-sunset.jpg,eugene boudin,0.28195873015873013,11
Impressionism/claude-monet_the-spring-at-vetheuil.jpg,claude monet,0.2938571428571428,11
Impressionism/joaquã­n-sorolla_the-coast-near-san-sebastian-1918.jpg,joaquã­n sorolla,0.2851873015873016,12
Impressionism/pierre-auguste-renoir_landscape-with-white-house-1916.jpg,pierre auguste renoir,0.243984126984127,7
Impressionism/edgar-degas_dancer-with-bouquet.jpg,edgar degas,0.2728666666666667,13
Impressionism/adam-baltatu_houses-in-hu-i-1.jpg,adam baltatu,0.257552380952381,6
Impressionism/berthe-morisot_young-woman-leaning-on-her-elbows.jpg,berthe morisot,0.26631111111111117,8
Impressionism/konstantin-korovin_bridge.jpg,konstantin korovin,0.2691111111111111,12
Impressionism/antoine-blanchard_boulevard-de-la-madeleine-2.jpg,antoine blanchard,0.41316825396825396,30
Impressionism/childe-hassam_piazza-di-spagna-rome.jpg,childe hassam,0.24802222222222223,9
Impressionism/maxime-maufra_cottages-in-the-snow-1891.jpg,maxime maufra,0.2744063492063492,15
Impressionism/stefan-popescu_olt-valley-1918.jpg,stefan popescu,0.2568190476190476,7
Impressionism/edvard-munch_at-the-coffee-table-1883.jpg,edvard munch,0.2701142857142857,9
Impressionism/mary-cassatt_little-girl-with-a-japanese-doll.jpg,mary cassatt,0.2735365079365079,9
Impressionism/kazimir-malevich_spring-garden-in-blossom-1904.jpg,kazimir malevich,0.2696698412698413,13
Impressionism/alfred-sisley_the-church-at-moret-in-morning-sun-1893.jpg,alfred sisley,0.3364031746031747,21
Impressionism/claude-monet_gardener-s-house-at-antibes.jpg,claude monet,0.27716825396825395,8
Impressionism/lovis-corinth_self-portrait-with-a-glass-1907.jpg,lovis corinth,0.2714222222222222,11
Impressionism/adam-baltatu_still-life-with-apples-and-pipkin.jpg,adam baltatu,0.2802222222222222,13
Impressionism/santiago-rusinol_jardines-de-aranjuez-1.jpg,santiago rusinol,0.275615873015873,14
Impressionism/camille-pissarro_the-louvre-winter-sunlight-morning-2nd-version-1901.jpg,camille pissarro,0.26844444444444443,7
Impressionism/claude-monet_the-grande-creuse-by-the-bridge-at-vervy.jpg,claude monet,0.26661587301587303,10
Impressionism/claude-monet_vetheuil.jpg,claude monet,0.2938031746031746,14
Impressionism/childe-hassam_isle-of-shoals-1.jpg,childe hassam,0.2924984126984127,16
Impressionism/john-singer-sargent_a-hotel-room.jpg,john singer sargent,0.27122222222222225,7
Impressionism/pierre-auguste-renoir_beaulieu-1890.jpg,pierre auguste renoir,0.2958031746031746,20
Impressionism/edmund-charles-tarbell_across-the-room-1899.jpg,edmund charles tarbell,0.28132698412698415,16
Impressionism/vasile-popescu_garden-in-c-lim-ne-ti-1942.jpg,vasile popescu,0.26676190476190476,14
Impressionism/zinaida-serebriakova_summer-1910.jpg,zinaida serebriakova,0.26376190476190475,8
Impressionism/paul-cezanne_flowers-in-a-vase-1873.jpg,paul cezanne,0.3491047619047618,22
Impressionism/pierre-auguste-renoir_woman-with-a-blue-blouse-1883.jpg,pierre auguste renoir,0.30325714285714284,18
Impressionism/pierre-auguste-renoir_madame-hagen-1883.jpg,pierre auguste renoir,0.26369206349206353,7
Impressionism/adam-baltatu_winter-landscape-1.jpg,adam baltatu,0.27392063492063495,10
Impressionism/john-singer-sargent_woman-with-collie.jpg,john singer sargent,0.2640190476190476,8
Impressionism/pierre-auguste-renoir_woman-s-head-1887.jpg,pierre auguste renoir,0.3104825396825397,17
Impressionism/claude-monet_the-house-seen-from-the-rose-garden-3-1924.jpg,claude monet,0.32751428571428576,21
Impressionism/joaquã­n-sorolla_valencian-fiesin-an-orange-grove-1898.jpg,joaquã­n sorolla,0.30715238095238095,14
Impressionism/mary-cassatt_the-lamp-1891.jpg,mary cassatt,0.2862222222222222,13
Impressionism/robert-julian-onderdonk_road-to-the-hills-1918.jpg,robert julian onderdonk,0.29088888888888886,15
Impressionism/eugene-boudin_untitled-2.jpg,eugene boudin,0.27166666666666667,15
Impressionism/camille-pissarro_the-fair-in-dieppe-sunny-morning-1901.jpg,camille pissarro,0.3285047619047619,24
Impressionism/alfred-sisley_the-fields-and-hills-of-veneux-nadon-1881.jpg,alfred sisley,0.3027047619047619,16
Impressionism/pierre-auguste-renoir_place-de-la-trinite-1875-2.jpg,pierre auguste renoir,0.3106190476190476,19
Impressionism/eugene-boudin_sky-1863.jpg,eugene boudin,0.2896698412698413,16
Impressionism/joaquã­n-sorolla_after-the-bath-1916.jpg,joaquã­n sorolla,0.31517460317460316,18
Impressionism/eugene-boudin_trouville-1.jpg,eugene boudin,0.2570888888888888,7
Impressionism/maurice-prendergast_low-tide-beachmont.jpg,maurice prendergast,0.3091238095238096,19
Impressionism/karoly-ferenczy_izvora-in-autumn-1909.jpg,karoly ferenczy,0.2512857142857143,5
Impressionism/pierre-auguste-renoir_the-reader-young-woman-reading-a-book-1876.jpg,pierre auguste renoir,0.2782095238095238,13
Impressionism/claude-monet_cliff-near-dieppe-overcast-skies.jpg,claude monet,0.2610444444444445,12
Impressionism/childe-hassam_mrs-hassam-in-the-garden.jpg,childe hassam,0.2649968253968254,12
Impressionism/julian-alden-weir_girl-standing-by-a-gate-1896.jpg,julian alden weir,0.26680952380952383,10
Impressionism/claude-monet_the-valley-of-creuse-at-fresselines.jpg,claude monet,0.2731968253968254,15
Impressionism/konstantinos-volanakis_admiring-the-ships.jpg,konstantinos volanakis,0.3976380952380952,31
Impressionism/gustave-caillebotte_landscape-study-in-yellow-and-rose.jpg,gustave caillebotte,0.3139365079365079,22
Impressionism/eugene-boudin_beach-scene-15.jpg,eugene boudin,0.2986666666666667,12
Impressionism/georges-seurat_farmer-to-work-1883.jpg,georges seurat,0.25639047619047617,7
Impressionism/konstantin-korovin_russia-nostalgia.jpg,konstantin korovin,0.2925523809523809,19
Impressionism/mary-cassatt_woman-sewing-1914.jpg,mary cassatt,0.2780761904761905,9
Impressionism/edgar-degas_three-dancers-behind-the-scenes.jpg,edgar degas,0.2692666666666667,9
Impressionism/childe-hassam_portrait-of-a-lady-in-blue-dress.jpg,childe hassam,0.32212380952380953,19
Impressionism/claude-monet_palazzo-dario-3.jpg,claude monet,0.27031428571428573,15
Impressionism/paul-signac_railway-junction-near-bois-colombes-1886.jpg,paul signac,0.26246984126984124,6
Impressionism/arkhip-kuindzhi_sunset-3.jpg,arkhip kuindzhi,0.25665714285714286,9
Impressionism/andre-dunoyer-de-segonzac_nature-morte.jpg,andre dunoyer de segonzac,0.307368253968254,18
Impressionism/pierre-auguste-renoir_landscape-19.jpg,pierre auguste renoir,0.2724031746031746,11
Impressionism/claude-monet_on-the-cliff-near-dieppe.jpg,claude monet,0.2788761904761905,5
Impressionism/claude-monet_poplars-on-the-banks-of-the-epte.jpg,claude monet,0.25563492063492066,7
Impressionism/claude-monet_rocky-coast-and-the-lion-rock-belle-ile.jpg,claude monet,0.324368253968254,20
Impressionism/julian-alden-weir_landscape-with-seated-figure.jpg,julian alden weir,0.2778857142857143,11
Impressionism/ivan-albright_maine-coast.jpg,ivan albright,0.3095365079365079,18
Impressionism/william-merritt-chase_still-life-flowers.jpg,william merritt chase,0.31706666666666666,21
Impressionism/camille-pissarro_road-to-louveciennes.jpg,camille pissarro,0.3116666666666667,23
Impressionism/pierre-auguste-renoir_study-torso-sunlight-effect.jpg,pierre auguste renoir,0.3168603174603175,17
Impressionism/pierre-auguste-renoir_medlar-trees-cagnes-1908.jpg,pierre auguste renoir,0.26047936507936503,8
Impressionism/ilya-mashkov_alupka-park-cabrank.jpg,ilya mashkov,0.2617333333333334,8
Impressionism/edgar-degas_dancers-in-a-studio.jpg,edgar degas,0.28594920634920634,16
Impressionism/claude-monet_wild-poppies-near-argenteuil-1873.jpg,claude monet,0.2901650793650794,16
Impressionism/mary-cassatt_the-befooted-child-1898.jpg,mary cassatt,0.2890031746031746,14
Impressionism/constantin-artachino_tatar-cottage.jpg,constantin artachino,0.24824444444444446,7
Impressionism/alfred-sisley_washerwomen-of-bougival-1875.jpg,alfred sisley,0.24712063492063494,8
Impressionism/nikolay-bogdanov-belsky_country-boys-1.jpg,nikolay bogdanov belsky,0.2973269841269841,19
Impressionism/camille-pissarro_the-pont-neuf-2-1901.jpg,camille pissarro,0.32439682539682535,18
Impressionism/gregoire-boonzaier_hermanus-seascape-1945.jpg,gregoire boonzaier,0.27988571428571424,11
Impressionism/konstantin-korovin_still-life-with-fruit-and-bottle.jpg,konstantin korovin,0.2964126984126984,19
Impressionism/childe-hassam_lady-walking-down-fifth-avenue.jpg,childe hassam,0.25800317460317457,10
Impressionism/victor-borisov-musatov_boy-with-a-dog-1895.jpg,victor borisov musatov,0.27437142857142854,10
Impressionism/nicolae-tonitza_lady-with-veil-1915.jpg,nicolae tonitza,0.2616698412698413,9
Impressionism/childe-hassam_spring-aka-the-artist-s-sister.jpg,childe hassam,0.30147301587301584,20
Impressionism/pierre-auguste-renoir_blond-in-a-straw-hat-seated-girl.jpg,pierre auguste renoir,0.3502984126984126,20
Impressionism/berthe-morisot_the-artist-s-sister-edma-with-her-daughter-jeanne.jpg,berthe morisot,0.2736476190476191,11
Impressionism/camille-pissarro_the-thaw-eragny-1893.jpg,camille pissarro,0.29877777777777775,15
Impressionism/maxime-maufra_the-cove-at-cape-suzon-1898.jpg,maxime maufra,0.3056984126984127,15
Impressionism/camille-pissarro_old-woman-with-ducks-at-montfoucault.jpg,camille pissarro,0.25915555555555553,5
Impressionism/eugene-boudin_the-manet-family-picnicking-1866.jpg,eugene boudin,0.26152063492063493,12
Impressionism/camille-pissarro_sunset-at-eragny.jpg,camille pissarro,0.2555555555555556,8
Impressionism/constantin-artachino_dobrujan-woman.jpg,constantin artachino,0.3162793650793651,20
Impressionism/francisc-sirato_houses-on-the-shore-of-lake-cernica.jpg,francisc sirato,0.27450793650793653,11
Impressionism/alfred-sisley_landscape-with-houses-1873.jpg,alfred sisley,0.28647301587301593,17
Impressionism/konstantin-korovin_summertime-1895.jpg,konstantin korovin,0.2614984126984127,10
Impressionism/georges-seurat_the-riverbanks-1883.jpg,georges seurat,0.2638190476190476,11
Impressionism/andre-dunoyer-de-segonzac_paysage-m-diterran-en.jpg,andre dunoyer de segonzac,0.28650793650793654,17
Impressionism/john-henry-twachtman_icebound.jpg,john henry twachtman,0.25815873015873014,10
Impressionism/berthe-morisot_shepherdess-resting-1891.jpg,berthe morisot,0.26846666666666663,12
Impressionism/alfred-sisley_fishermen-mending-nets-1872.jpg,alfred sisley,0.2676,11
Impressionism/william-merritt-chase_flowers-aka-roses.jpg,william merritt chase,0.31940317460317463,21
Impressionism/nicolae-darascu_summer-at-balcic.jpg,nicolae darascu,0.28752698412698413,12
Impressionism/william-merritt-chase_a-study-aka-the-artist-s-wife.jpg,william merritt chase,0.2924666666666667,15
Impressionism/gregoire-boonzaier_houses-on-a-hillside-bo-kaap-1940.jpg,gregoire boonzaier,0.2542730158730159,6
Impressionism/john-atkinson-grimshaw_the-cradle-song.jpg,john atkinson grimshaw,0.30561269841269845,18
Impressionism/antoine-blanchard_rue-tronchet-la-madeleine-3.jpg,antoine blanchard,0.40562857142857145,32
Impressionism/georgios-jakobides_child-with-cart.jpg,georgios jakobides,0.2893777777777778,10
Impressionism/joaquã­n-sorolla_skipping-rope-at-la-granja-1907.jpg,joaquã­n sorolla,0.24973650793650795,3
Impressionism/paul-gauguin_garden-in-rue-carcel.jpg,paul gauguin,0.24036825396825395,5
Impressionism/william-merritt-chase_at-the-window.jpg,william merritt chase,0.29212063492063495,13
Impressionism/berthe-morisot_children-at-the-basin-1886.jpg,berthe morisot,0.26039999999999996,7
Impressionism/john-singer-sargent_statue-of-perseus-by-night.jpg,john singer sargent,0.2704634920634921,10
Impressionism/rudolf-schweitzer-cumpana_str-du-spre-montmartre.jpg,rudolf schweitzer cumpana,0.2852571428571429,9
Impressionism/georges-seurat_man-leaning-on-a-parapet-1881.jpg,georges seurat,0.25713968253968256,9
