filename,artist,global_cosine_sim,global_anomaly_score
Impressionism/childe-hassam_home-sweet-home-cottage.jpg,childe hassam,0.5280189,0.4719811
Impressionism/berthe-morisot_the-violin.jpg,berthe morisot,0.53613794,0.46386206
Impressionism/pierre-auguste-renoir_nude-arranging-her-hair-1885.jpg,pierre auguste renoir,0.49095857,0.5090414
Impressionism/valentin-serov_portrait-of-yevdokia-morozova-detail-1908.jpg,valentin serov,0.5954438,0.4045562
Impressionism/edgar-degas_alexander-and-bucephalus-detail-1861-1.jpg,edgar degas,0.6410847,0.35891533
Impressionism/arthur-verona_neagoe-basarab-study.jpg,arthur verona,0.50345325,0.49654675
Impressionism/edgar-degas_dancer-seated-study-1872.jpg,edgar degas,0.5487267,0.45127332
Impressionism/claude-monet_boats-in-the-port-of-honfleur-1.jpg,claude monet,0.6471642,0.35283577
Impressionism/lovis-corinth_red-and-yellow-tulips-1918.jpg,lovis corinth,0.5148794,0.4851206
Impressionism/istvan-nagy_little-girl-with-yellow-babushka-1917.jpg,istvan nagy,0.57281077,0.42718923
Impressionism/pierre-auguste-renoir_portrait-of-stephane-mallarme-1892.jpg,pierre auguste renoir,0.49125177,0.50874823
Impressionism/camille-pissarro_laundry-and-mill-at-osny-1884.jpg,camille pissarro,0.53934526,0.46065474
Impressionism/alfred-sisley_the-moret-bridge-and-mills-under-snow-1890.jpg,alfred sisley,0.67210597,0.32789403
Impressionism/claude-monet_customs-house-at-varengaville.jpg,claude monet,0.62627476,0.37372524
Impressionism/pierre-auguste-renoir_young-girls-by-the-water.jpg,pierre auguste renoir,0.635195,0.36480498
Impressionism/claude-monet_river-thawing-near-vetheuil.jpg,claude monet,0.6679512,0.33204877
Impressionism/claude-monet_the-manneport.jpg,claude monet,0.51510173,0.48489827
Impressionism/valentin-serov_mika-morozov-1901.jpg,valentin serov,0.5663785,0.43362153
Impressionism/pierre-auguste-renoir_young-girl-reading-1904.jpg,pierre auguste renoir,0.6103962,0.3896038
Impressionism/camille-pissarro_road-at-eragny-winter-1885.jpg,camille pissarro,0.62063,0.37936997
Impressionism/childe-hassam_flower-store-and-dairy-store.jpg,childe hassam,0.5152272,0.4847728
Impressionism/willard-metcalf_gloucester-harbour-sun.jpg,willard metcalf,0.47890192,0.5210981
Impressionism/alfred-sisley_a-ponte.jpg,alfred sisley,0.66473126,0.33526874
Impressionism/gustave-caillebotte_the-park-at-yerres.jpg,gustave caillebotte,0.59380126,0.40619874
Impressionism/giovanni-boldini_portrait-of-sarah-bernhardt-1.jpg,giovanni boldini,0.47208357,0.52791643
Impressionism/nikolay-bogdanov-belsky_three-boys-in-the-wood.jpg,nikolay bogdanov belsky,0.42550302,0.574497
Impressionism/henri-martin_young-peasant-girl-and-her-dog.jpg,henri martin,0.58983177,0.41016823
Impressionism/eugene-boudin_trouville-beach-scene-1873.jpg,eugene boudin,0.70836896,0.29163104
Impressionism/zinaida-serebriakova_green-autumn-1908.jpg,zinaida serebriakova,0.4554413,0.5445587
Impressionism/mary-cassatt_a-kiss-for-baby-anne-no-3-1897.jpg,mary cassatt,0.56339943,0.43660057
Impressionism/john-singer-sargent_venice-sailing-boat.jpg,john singer sargent,0.56438434,0.43561566
Impressionism/william-merritt-chase_dorothy-1.jpg,william merritt chase,0.6443349,0.3556651
Impressionism/lucian-grigorescu_prim-var-la-balcic-1936.jpg,lucian grigorescu,0.6959161,0.30408388
Impressionism/camille-pissarro_lovers-seated-at-the-foot-of-a-willow-tree-1901.jpg,camille pissarro,0.6891366,0.31086338
Impressionism/pierre-auguste-renoir_seated-bather-in-a-landscape-1900.jpg,pierre auguste renoir,0.5973263,0.40267372
Impressionism/camille-pissarro_marketplace-gisors-1891.jpg,camille pissarro,0.6469818,0.35301822
Impressionism/konstantin-makovsky_portrait-of-the-girl.jpg,konstantin makovsky,0.50377285,0.49622715
Impressionism/edgar-degas_after-the-bath-7.jpg,edgar degas,0.66515005,0.33484995
Impressionism/mary-cassatt_a-woman-and-child-in-the-driving-seat-1881.jpg,mary cassatt,0.58254266,0.41745734
Impressionism/claude-monet_boats-at-rouen.jpg,claude monet,0.49337515,0.5066248
Impressionism/childe-hassam_seascape.jpg,childe hassam,0.42939124,0.57060874
Impressionism/alfred-sisley_the-banks-of-the-loing-1892.jpg,alfred sisley,0.71101177,0.28898823
Impressionism/william-merritt-chase_landscape-a-shinnecock-vale.jpg,william merritt chase,0.45223922,0.5477608
Impressionism/leon-dabo_on-the-hillside.jpg,leon dabo,0.60874426,0.39125574
Impressionism/eugene-boudin_fervaques-a-village-street-1881.jpg,eugene boudin,0.6595705,0.34042948
Impressionism/julian-alden-weir_the-wharves-nassau-1913.jpg,julian alden weir,0.49547118,0.5045288
Impressionism/frederic-remington_what-an-unbranded-cow-has-cost-1895.jpg,frederic remington,0.56236875,0.43763125
Impressionism/pierre-auguste-renoir_still-life-with-anemones.jpg,pierre auguste renoir,0.52101547,0.47898453
Impressionism/william-merritt-chase_near-the-sea-aka-shinnecock.jpg,william merritt chase,0.55286384,0.44713616
Impressionism/mikhail-nesterov_a-firtree-1890.jpg,mikhail nesterov,0.63175243,0.36824757
Impressionism/abdullah-suriosubroto_landscape-mountain.jpg,abdullah suriosubroto,0.67099917,0.32900083
Impressionism/eugene-boudin_rotterdam-the-pont-de-la-bourse-1876.jpg,eugene boudin,0.6238245,0.37617552
Impressionism/t.-c.-steele_whitewater-river.jpg,t. c. steele,0.65781343,0.34218657
Impressionism/claude-monet_the-church-at-varengeville.jpg,claude monet,0.58375394,0.41624606
Impressionism/max-liebermann_terrace-overlooking-the-flower-garden-in-wannsee-1918.jpg,max liebermann,0.6381123,0.3618877
Impressionism/micaela-eleutheriade_mangalia.jpg,micaela eleutheriade,0.69149536,0.30850464
Impressionism/edgar-degas_laundry-girls-ironing-1884-1.jpg,edgar degas,0.66515577,0.33484423
Impressionism/john-henry-twachtman_beach-at-squam.jpg,john henry twachtman,0.47606713,0.5239329
Impressionism/henri-martin_fountain-in-the-garden-at-luxembourg.jpg,henri martin,0.66945696,0.33054304
Impressionism/childe-hassam_marche-st-pierre-montmartre.jpg,childe hassam,0.62121034,0.37878966
Impressionism/joaquã­n-sorolla_reservoir-at-the-alcazin-seville-1910.jpg,joaquã­n sorolla,0.59271306,0.40728694
Impressionism/frits-thaulow_beaulieu.jpg,frits thaulow,0.6434395,0.35656053
Impressionism/camille-pissarro_the-church-of-st-jacques-in-dieppe-morning-sun-1901.jpg,camille pissarro,0.58876455,0.41123545
Impressionism/theodor-pallady_orange-coat.jpg,theodor pallady,0.6321364,0.3678636
Impressionism/claude-monet_beach-and-cliffs-at-pourville-morning-effect.jpg,claude monet,0.631276,0.368724
Impressionism/alfred-sisley_spring-on-the-loing-river-1885.jpg,alfred sisley,0.59857124,0.40142876
Impressionism/samuel-mutzner_scen-algerian.jpg,samuel mutzner,0.711159,0.288841
Impressionism/william-merritt-chase_gathering-autumn-flowers.jpg,william merritt chase,0.6269488,0.37305123
Impressionism/victor-borisov-musatov_a-tree.jpg,victor borisov musatov,0.46840405,0.53159595
Impressionism/armand-guillaumin_view-of-saint-sauves-1900.jpg,armand guillaumin,0.6552839,0.34471607
Impressionism/mary-cassatt_the-two-sisters-1894.jpg,mary cassatt,0.6042238,0.3957762
Impressionism/alfred-sisley_the-saint-martin-canal-1872.jpg,alfred sisley,0.5696121,0.4303879
Impressionism/petre-abrudan_andscape-from-baia-mare-with-buffalos.jpg,petre abrudan,0.5580966,0.4419034
Impressionism/alfred-sisley_kitchen-garden-at-louveciennes-1873.jpg,alfred sisley,0.6390122,0.36098778
Impressionism/theo-van-rysselberghe_portrait-of-madame-monnon-1908.jpg,theo van rysselberghe,0.56413406,0.43586594
Impressionism/john-henry-twachtman_snowbound-1900.jpg,john henry twachtman,0.55891573,0.44108427
Impressionism/valentin-serov_peter-i-on-the-hunt-1902.jpg,valentin serov,0.5067066,0.4932934
Impressionism/edgar-degas_the-mante-family.jpg,edgar degas,0.59981805,0.40018195
Impressionism/camille-pissarro_the-pine-trees-of-louveciennes-1870.jpg,camille pissarro,0.61168814,0.38831186
Impressionism/edouard-manet_woman-in-furs-portrait-of-mery-laurent-1882.jpg,edouard manet,0.5242943,0.47570568
Impressionism/eugene-boudin_beach-scene-1887.jpg,eugene boudin,0.67096376,0.32903624
Impressionism/claude-monet_lunch-on-the-grass-central-panel.jpg,claude monet,0.5785042,0.4214958
Impressionism/william-james-glackens_beach-scene-new-london-1918.jpg,william james glackens,0.598923,0.40107697
Impressionism/konstantin-korovin_alupka-1912.jpg,konstantin korovin,0.603192,0.39680803
Impressionism/alfred-sisley_saint-mammes-in-winter.jpg,alfred sisley,0.7629426,0.23705739
Impressionism/pierre-auguste-renoir_the-little-algerian-girl.jpg,pierre auguste renoir,0.6174344,0.38256562
Impressionism/camille-pissarro_the-pont-boieldieu-rouen-sunset-misty-weather-1896.jpg,camille pissarro,0.6109313,0.38906872
Impressionism/camille-pissarro_kew-gardens-2-1892.jpg,camille pissarro,0.6602123,0.33978772
Impressionism/karoly-ferenczy_man-sitting-on-a-log-1895.jpg,karoly ferenczy,0.60208523,0.39791477
Impressionism/mary-cassatt_mother-and-child-3.jpg,mary cassatt,0.51882094,0.48117906
Impressionism/giuseppe-de-nittis_around-the-shade.jpg,giuseppe de nittis,0.5403836,0.45961642
Impressionism/pierre-auguste-renoir_woman-s-head-1905.jpg,pierre auguste renoir,0.4714724,0.5285276
Impressionism/claude-monet_port-d-aval.jpg,claude monet,0.50243604,0.49756396
Impressionism/edgar-degas_the-star-1881.jpg,edgar degas,0.6241487,0.37585127
Impressionism/childe-hassam_the-chinese-merchants.jpg,childe hassam,0.5652622,0.4347378
Impressionism/paul-cezanne_the-orchard-1877.jpg,paul cezanne,0.5817139,0.4182861
Impressionism/pierre-auguste-renoir_study-two-women-s-heads-1895.jpg,pierre auguste renoir,0.63599885,0.36400115
Impressionism/constantin-artachino_towards-the-springs.jpg,constantin artachino,0.4559914,0.5440086
Impressionism/arkhip-kuindzhi_snowy-mountain-peaks-caucasus.jpg,arkhip kuindzhi,0.568442,0.431558
Impressionism/robert-julian-onderdonk_coastal-scene.jpg,robert julian onderdonk,0.57907975,0.42092025
Impressionism/ferdinand-hodler_seated-bearded-man-1884.jpg,ferdinand hodler,0.59876513,0.40123487
Impressionism/t.-c.-steele_street-scene-1896.jpg,t. c. steele,0.6978098,0.30219018
Impressionism/gustave-caillebotte_the-pont-de-europe-study.jpg,gustave caillebotte,0.5143303,0.48566967
Impressionism/john-henry-twachtman_hayrick-1900.jpg,john henry twachtman,0.6425436,0.3574564
Impressionism/joaquã­n-sorolla_arrival-of-the-fishing-boats-on-the-beach-valencia-1898.jpg,joaquã­n sorolla,0.5861484,0.41385162
Impressionism/valentin-serov_portrait-of-sergey-muromtsev-1910.jpg,valentin serov,0.5599245,0.44007552
Impressionism/kimon-loghi_blooming-apple-trees.jpg,kimon loghi,0.6332142,0.36678582
Impressionism/eugene-boudin_fishwomen-at-berck.jpg,eugene boudin,0.60815334,0.39184666
Impressionism/andre-dunoyer-de-segonzac_le-pont-des-arts-paris.jpg,andre dunoyer de segonzac,0.7062318,0.29376823
Impressionism/joaquã­n-sorolla_the-old-bridge-of-avila-1910.jpg,joaquã­n sorolla,0.57593805,0.42406195
Impressionism/walter-sickert_belvedere-bath.jpg,walter sickert,0.6222787,0.3777213
Impressionism/boris-kustodiev_view-from-the-window-of-the-academy-of-fine-arts.jpg,boris kustodiev,0.6702954,0.32970458
Impressionism/pierre-auguste-renoir_woman-s-head-1919.jpg,pierre auguste renoir,0.48722476,0.51277524
Impressionism/edgar-degas_two-dancers-resting.jpg,edgar degas,0.5414576,0.4585424
Impressionism/constantin-artachino_christ-study.jpg,constantin artachino,0.4128064,0.5871936
Impressionism/peder-severin-kroyer_beach-of-skagen-1892.jpg,peder severin kroyer,0.4106114,0.5893886
Impressionism/william-merritt-chase_women-under-trellis.jpg,william merritt chase,0.60888207,0.39111793
Impressionism/pyotr-konchalovsky_portrait-of-the-artist-s-wife-olga-konchalovskaya-under-the-umbrella-in-the-garden-1904.jpg,pyotr konchalovsky,0.55131733,0.44868267
Impressionism/ion-theodorescu-sion_pudica.jpg,ion theodorescu sion,0.5929177,0.40708232
Impressionism/gregoire-boonzaier_landskap-met-kronkelende-pad-kenilworth-1975.jpg,gregoire boonzaier,0.67493457,0.32506543
Impressionism/ivan-grohar_pogled-z-mojega-okna-1905.jpg,ivan grohar,0.5832473,0.4167527
Impressionism/john-singer-sargent_claude-monet-painting-by-the-edge-of-a-wood-1885.jpg,john singer sargent,0.6062271,0.3937729
Impressionism/berthe-morisot_girl-with-dog-1.jpg,berthe morisot,0.5611366,0.4388634
Impressionism/eugene-boudin_sky-at-sunset.jpg,eugene boudin,0.43118215,0.56881785
Impressionism/claude-monet_the-spring-at-vetheuil.jpg,claude monet,0.65066695,0.34933305
Impressionism/joaquã­n-sorolla_the-coast-near-san-sebastian-1918.jpg,joaquã­n sorolla,0.49281412,0.5071859
Impressionism/pierre-auguste-renoir_landscape-with-white-house-1916.jpg,pierre auguste renoir,0.69892436,0.30107564
Impressionism/edgar-degas_dancer-with-bouquet.jpg,edgar degas,0.5339267,0.46607327
Impressionism/adam-baltatu_houses-in-hu-i-1.jpg,adam baltatu,0.6895791,0.31042087
Impressionism/berthe-morisot_young-woman-leaning-on-her-elbows.jpg,berthe morisot,0.6561246,0.3438754
Impressionism/konstantin-korovin_bridge.jpg,konstantin korovin,0.48700535,0.51299465
Impressionism/antoine-blanchard_boulevard-de-la-madeleine-2.jpg,antoine blanchard,0.43525958,0.5647404
Impressionism/childe-hassam_piazza-di-spagna-rome.jpg,childe hassam,0.6185719,0.38142812
Impressionism/maxime-maufra_cottages-in-the-snow-1891.jpg,maxime maufra,0.4838705,0.5161295
Impressionism/stefan-popescu_olt-valley-1918.jpg,stefan popescu,0.6931439,0.3068561
Impressionism/edvard-munch_at-the-coffee-table-1883.jpg,edvard munch,0.7043442,0.2956558
Impressionism/mary-cassatt_little-girl-with-a-japanese-doll.jpg,mary cassatt,0.56784916,0.43215084
Impressionism/kazimir-malevich_spring-garden-in-blossom-1904.jpg,kazimir malevich,0.570018,0.429982
Impressionism/alfred-sisley_the-church-at-moret-in-morning-sun-1893.jpg,alfred sisley,0.5917303,0.4082697
Impressionism/claude-monet_gardener-s-house-at-antibes.jpg,claude monet,0.61607593,0.38392407
Impressionism/lovis-corinth_self-portrait-with-a-glass-1907.jpg,lovis corinth,0.6238644,0.3761356
Impressionism/adam-baltatu_still-life-with-apples-and-pipkin.jpg,adam baltatu,0.54402876,0.45597124
Impressionism/santiago-rusinol_jardines-de-aranjuez-1.jpg,santiago rusinol,0.5592623,0.44073772
Impressionism/camille-pissarro_the-louvre-winter-sunlight-morning-2nd-version-1901.jpg,camille pissarro,0.7158241,0.28417587
Impressionism/claude-monet_the-grande-creuse-by-the-bridge-at-vervy.jpg,claude monet,0.6233684,0.37663162
Impressionism/claude-monet_vetheuil.jpg,claude monet,0.59550107,0.40449893
Impressionism/childe-hassam_isle-of-shoals-1.jpg,childe hassam,0.5068027,0.49319732
Impressionism/john-singer-sargent_a-hotel-room.jpg,john singer sargent,0.5171621,0.48283792
Impressionism/pierre-auguste-renoir_beaulieu-1890.jpg,pierre auguste renoir,0.5917171,0.40828288
Impressionism/edmund-charles-tarbell_across-the-room-1899.jpg,edmund charles tarbell,0.44916385,0.55083615
Impressionism/vasile-popescu_garden-in-c-lim-ne-ti-1942.jpg,vasile popescu,0.6194902,0.3805098
Impressionism/zinaida-serebriakova_summer-1910.jpg,zinaida serebriakova,0.69839025,0.30160975
Impressionism/paul-cezanne_flowers-in-a-vase-1873.jpg,paul cezanne,0.437415,0.562585
Impressionism/pierre-auguste-renoir_woman-with-a-blue-blouse-1883.jpg,pierre auguste renoir,0.51926374,0.48073626
Impressionism/pierre-auguste-renoir_madame-hagen-1883.jpg,pierre auguste renoir,0.60797286,0.39202714
Impressionism/adam-baltatu_winter-landscape-1.jpg,adam baltatu,0.6654984,0.33450162
Impressionism/john-singer-sargent_woman-with-collie.jpg,john singer sargent,0.43975645,0.56024355
Impressionism/pierre-auguste-renoir_woman-s-head-1887.jpg,pierre auguste renoir,0.5223943,0.4776057
Impressionism/claude-monet_the-house-seen-from-the-rose-garden-3-1924.jpg,claude monet,0.44209477,0.5579052
Impressionism/joaquã­n-sorolla_valencian-fiesin-an-orange-grove-1898.jpg,joaquã­n sorolla,0.5189991,0.4810009
Impressionism/mary-cassatt_the-lamp-1891.jpg,mary cassatt,0.58797336,0.41202664
Impressionism/robert-julian-onderdonk_road-to-the-hills-1918.jpg,robert julian onderdonk,0.61700535,0.38299465
Impressionism/eugene-boudin_untitled-2.jpg,eugene boudin,0.6532855,0.3467145
Impressionism/camille-pissarro_the-fair-in-dieppe-sunny-morning-1901.jpg,camille pissarro,0.5904817,0.4095183
Impressionism/alfred-sisley_the-fields-and-hills-of-veneux-nadon-1881.jpg,alfred sisley,0.6332428,0.3667572
Impressionism/pierre-auguste-renoir_place-de-la-trinite-1875-2.jpg,pierre auguste renoir,0.6377892,0.3622108
Impressionism/eugene-boudin_sky-1863.jpg,eugene boudin,0.5227058,0.4772942
Impressionism/joaquã­n-sorolla_after-the-bath-1916.jpg,joaquã­n sorolla,0.5124929,0.4875071
Impressionism/eugene-boudin_trouville-1.jpg,eugene boudin,0.6147016,0.38529837
Impressionism/maurice-prendergast_low-tide-beachmont.jpg,maurice prendergast,0.50134295,0.49865705
Impressionism/karoly-ferenczy_izvora-in-autumn-1909.jpg,karoly ferenczy,0.62351424,0.37648576
Impressionism/pierre-auguste-renoir_the-reader-young-woman-reading-a-book-1876.jpg,pierre auguste renoir,0.6693425,0.33065748
Impressionism/claude-monet_cliff-near-dieppe-overcast-skies.jpg,claude monet,0.6196985,0.38030148
Impressionism/childe-hassam_mrs-hassam-in-the-garden.jpg,childe hassam,0.61055607,0.38944393
Impressionism/julian-alden-weir_girl-standing-by-a-gate-1896.jpg,julian alden weir,0.6355449,0.3644551
Impressionism/claude-monet_the-valley-of-creuse-at-fresselines.jpg,claude monet,0.5868745,0.41312551
Impressionism/konstantinos-volanakis_admiring-the-ships.jpg,konstantinos volanakis,0.45600957,0.54399043
Impressionism/gustave-caillebotte_landscape-study-in-yellow-and-rose.jpg,gustave caillebotte,0.38729095,0.61270905
Impressionism/eugene-boudin_beach-scene-15.jpg,eugene boudin,0.6820564,0.31794357
Impressionism/georges-seurat_farmer-to-work-1883.jpg,georges seurat,0.55776274,0.44223726
Impressionism/konstantin-korovin_russia-nostalgia.jpg,konstantin korovin,0.5972574,0.40274262
Impressionism/mary-cassatt_woman-sewing-1914.jpg,mary cassatt,0.5765295,0.4234705
Impressionism/edgar-degas_three-dancers-behind-the-scenes.jpg,edgar degas,0.6065619,0.3934381
Impressionism/childe-hassam_portrait-of-a-lady-in-blue-dress.jpg,childe hassam,0.51506567,0.48493433
Impressionism/claude-monet_palazzo-dario-3.jpg,claude monet,0.5979119,0.4020881
Impressionism/paul-signac_railway-junction-near-bois-colombes-1886.jpg,paul signac,0.5327369,0.4672631
Impressionism/arkhip-kuindzhi_sunset-3.jpg,arkhip kuindzhi,0.51804554,0.48195446
Impressionism/andre-dunoyer-de-segonzac_nature-morte.jpg,andre dunoyer de segonzac,0.530946,0.46905398
Impressionism/pierre-auguste-renoir_landscape-19.jpg,pierre auguste renoir,0.6528399,0.3471601
Impressionism/claude-monet_on-the-cliff-near-dieppe.jpg,claude monet,0.6888959,0.31110412
Impressionism/claude-monet_poplars-on-the-banks-of-the-epte.jpg,claude monet,0.5338794,0.4661206
Impressionism/claude-monet_rocky-coast-and-the-lion-rock-belle-ile.jpg,claude monet,0.52993745,0.47006255
Impressionism/julian-alden-weir_landscape-with-seated-figure.jpg,julian alden weir,0.6783688,0.3216312
Impressionism/ivan-albright_maine-coast.jpg,ivan albright,0.35944092,0.6405591
Impressionism/william-merritt-chase_still-life-flowers.jpg,william merritt chase,0.4827344,0.51726556
Impressionism/camille-pissarro_road-to-louveciennes.jpg,camille pissarro,0.49633646,0.50366354
Impressionism/pierre-auguste-renoir_study-torso-sunlight-effect.jpg,pierre auguste renoir,0.44612417,0.5538758
Impressionism/pierre-auguste-renoir_medlar-trees-cagnes-1908.jpg,pierre auguste renoir,0.66965675,0.33034325
Impressionism/ilya-mashkov_alupka-park-cabrank.jpg,ilya mashkov,0.7227454,0.27725458
Impressionism/edgar-degas_dancers-in-a-studio.jpg,edgar degas,0.49912196,0.50087804
Impressionism/claude-monet_wild-poppies-near-argenteuil-1873.jpg,claude monet,0.58845115,0.41154885
Impressionism/mary-cassatt_the-befooted-child-1898.jpg,mary cassatt,0.47806585,0.52193415
Impressionism/constantin-artachino_tatar-cottage.jpg,constantin artachino,0.5545385,0.4454615
Impressionism/alfred-sisley_washerwomen-of-bougival-1875.jpg,alfred sisley,0.7639272,0.23607278
Impressionism/nikolay-bogdanov-belsky_country-boys-1.jpg,nikolay bogdanov belsky,0.47440082,0.5255992
Impressionism/camille-pissarro_the-pont-neuf-2-1901.jpg,camille pissarro,0.60442257,0.39557743
Impressionism/gregoire-boonzaier_hermanus-seascape-1945.jpg,gregoire boonzaier,0.63069785,0.36930215
Impressionism/konstantin-korovin_still-life-with-fruit-and-bottle.jpg,konstantin korovin,0.47152668,0.5284733
Impressionism/childe-hassam_lady-walking-down-fifth-avenue.jpg,childe hassam,0.6887562,0.31124377
Impressionism/victor-borisov-musatov_boy-with-a-dog-1895.jpg,victor borisov musatov,0.58499384,0.41500616
Impressionism/nicolae-tonitza_lady-with-veil-1915.jpg,nicolae tonitza,0.57192636,0.42807364
Impressionism/childe-hassam_spring-aka-the-artist-s-sister.jpg,childe hassam,0.49457625,0.5054238
Impressionism/pierre-auguste-renoir_blond-in-a-straw-hat-seated-girl.jpg,pierre auguste renoir,0.59191215,0.40808785
Impressionism/berthe-morisot_the-artist-s-sister-edma-with-her-daughter-jeanne.jpg,berthe morisot,0.61684704,0.38315296
Impressionism/camille-pissarro_the-thaw-eragny-1893.jpg,camille pissarro,0.59613055,0.40386945
Impressionism/maxime-maufra_the-cove-at-cape-suzon-1898.jpg,maxime maufra,0.5265266,0.47347343
Impressionism/camille-pissarro_old-woman-with-ducks-at-montfoucault.jpg,camille pissarro,0.5925127,0.40748727
Impressionism/eugene-boudin_the-manet-family-picnicking-1866.jpg,eugene boudin,0.7112129,0.28878713
Impressionism/camille-pissarro_sunset-at-eragny.jpg,camille pissarro,0.66591406,0.33408594
Impressionism/constantin-artachino_dobrujan-woman.jpg,constantin artachino,0.5034183,0.49658167
Impressionism/francisc-sirato_houses-on-the-shore-of-lake-cernica.jpg,francisc sirato,0.5883291,0.41167092
Impressionism/alfred-sisley_landscape-with-houses-1873.jpg,alfred sisley,0.5981555,0.4018445
Impressionism/konstantin-korovin_summertime-1895.jpg,konstantin korovin,0.5155884,0.4844116
Impressionism/georges-seurat_the-riverbanks-1883.jpg,georges seurat,0.6374973,0.3625027
Impressionism/andre-dunoyer-de-segonzac_paysage-m-diterran-en.jpg,andre dunoyer de segonzac,0.5477884,0.45221162
Impressionism/john-henry-twachtman_icebound.jpg,john henry twachtman,0.69311845,0.30688155
Impressionism/berthe-morisot_shepherdess-resting-1891.jpg,berthe morisot,0.6551466,0.3448534
Impressionism/alfred-sisley_fishermen-mending-nets-1872.jpg,alfred sisley,0.71129084,0.28870916
Impressionism/william-merritt-chase_flowers-aka-roses.jpg,william merritt chase,0.43471295,0.56528705
Impressionism/nicolae-darascu_summer-at-balcic.jpg,nicolae darascu,0.559363,0.440637
Impressionism/william-merritt-chase_a-study-aka-the-artist-s-wife.jpg,william merritt chase,0.5772942,0.42270583
Impressionism/gregoire-boonzaier_houses-on-a-hillside-bo-kaap-1940.jpg,gregoire boonzaier,0.6918928,0.3081072
Impressionism/john-atkinson-grimshaw_the-cradle-song.jpg,john atkinson grimshaw,0.51454246,0.48545754
Impressionism/antoine-blanchard_rue-tronchet-la-madeleine-3.jpg,antoine blanchard,0.5001641,0.4998359
Impressionism/georgios-jakobides_child-with-cart.jpg,georgios jakobides,0.5894292,0.4105708
Impressionism/joaquã­n-sorolla_skipping-rope-at-la-granja-1907.jpg,joaquã­n sorolla,0.62971914,0.37028086
Impressionism/paul-gauguin_garden-in-rue-carcel.jpg,paul gauguin,0.59740627,0.40259373
