filename,artist,if_global_score,if_global_norm,if_global_flag
Realism/pyotr-konchalovsky_lilacs.jpg,pyotr konchalovsky,-0.012711181362882129,0.6091844608026243,False
Realism/henry-herbert-la-thangue_study-of-the-bust-of-a-young-cornishwoman-with-a-window-behind.jpg,henry herbert la thangue,-0.037621949020663126,0.41292293227353993,False
Realism/camille-corot_marshy-pastures.jpg,camille corot,-0.00860049125234158,0.6415708703861154,False
Realism/edouard-manet_portrait-of-emile-zola-1868.jpg,edouard manet,-0.053513799066152834,0.2877176867375362,False
Realism/henri-fantin-latour_flowers-roses-1883-1.jpg,henri fantin latour,-0.013971174590736934,0.5992575006931539,False
Realism/vincent-van-gogh_sien-s-mother-s-house-closer-view-1882.jpg,vincent van gogh,-0.04718245303206259,0.33759971636294506,False
Realism/camille-corot_voltarra-the-citadel-1834.jpg,camille corot,-0.027469306544048555,0.4929113597055342,False
Realism/arthur-segal_the-artist-in-the-studio.jpg,arthur segal,-0.03521683845549428,0.4318717933558698,False
Realism/vasily-surikov_head-of-girl-portrait-of-z-s-khaminova-1908.jpg,vasily surikov,-0.030825233453020018,0.4664714139826694,False
Realism/vincent-van-gogh_head-of-a-woman.jpg,vincent van gogh,-0.045997113089906894,0.3469385144309118,False
Realism/ivan-shishkin_alley-of-the-summer-garden-in-st-petersburg-1869.jpg,ivan shishkin,-0.014916083639837097,0.5918129571590073,False
Realism/vincent-van-gogh_two-hands-2.jpg,vincent van gogh,-0.04112175917088923,0.3853493906195384,False
Realism/ilya-repin_old-farmer-1885.jpg,ilya repin,-0.015620546970464111,0.5862627849619508,False
Realism/isaac-levitan_the-lake-eventide.jpg,isaac levitan,-0.02338829404950382,0.5250639517544372,False
Realism/vasily-perov_yaroslavna-s-lament-1881.jpg,vasily perov,-0.03825216424908312,0.40795772984657336,False
Realism/vincent-van-gogh_sien-sewing-half-figure-1883-1.jpg,vincent van gogh,-0.05144059458979405,0.30405159844484647,False
Realism/anders-zorn_way-to-the-church.jpg,anders zorn,-0.041474225037582135,0.3825724593462112,False
Realism/mikhail-nesterov_portrait-of-maxim-gorky-1901.jpg,mikhail nesterov,-0.05564305530546487,0.2709421666131317,False
Realism/isaac-levitan_spring-in-the-village.jpg,isaac levitan,-0.04115372438831644,0.38509755002922763,False
Realism/isaac-levitan_the-last-rays-of-the-sun-a-lake-1899.jpg,isaac levitan,-0.01911921991360549,0.5586982028873476,False
Realism/james-tissot_a-luncheon-1868.jpg,james tissot,-0.04325482837725031,0.36854382972113775,False
Realism/fyodor-vasilyev_peasant-s-house.jpg,fyodor vasilyev,-0.014849344728810665,0.5923387651497667,False
Realism/martin-johnson-heade_portrait-of-a-man-1840.jpg,martin johnson heade,-0.01982436241585739,0.5531426797808746,False
Realism/klavdy-lebedev_spat-on-the-terrace.jpg,klavdy lebedev,-0.025639569379823368,0.5073270942019835,False
Realism/frits-thaulow_in-the-elbank-hamburg.jpg,frits thaulow,-0.043042282562879175,0.3702183893727713,False
Realism/boris-kustodiev_portrait-of-vasily-vasilyevich-mate.jpg,boris kustodiev,-0.03381815051510678,0.4428914711468873,False
Realism/ilya-repin_admiralty-1869.jpg,ilya repin,-0.03807671156707604,0.40934004820898967,False
Realism/vincent-van-gogh_interior-with-peasant-woman-sewing-1885-2.jpg,vincent van gogh,-0.07508906648874347,0.11773517070460443,False
Realism/ivan-shishkin_forest-stream-1874.jpg,ivan shishkin,-0.03774869993449015,0.4119243147908555,False
Realism/ilya-repin_portrait-of-the-surgeon-nikolay-pirogov-1881.jpg,ilya repin,-0.05859808767324842,0.24766070145230332,False
Realism/pyotr-konchalovsky_blue-willows-1926.jpg,pyotr konchalovsky,-0.045388674079551605,0.35173215113571055,False
Realism/isaac-levitan_a-yard.jpg,isaac levitan,-0.009705839826955331,0.6328622908757856,False
Realism/julius-leblanc-stewart_portrait-of-laure-hayman-1882(1).jpg,julius leblanc stewart,-0.04138058565223163,0.3833102049328541,False
Realism/ivan-shishkin_pine-forest-1889.jpg,ivan shishkin,-0.037867188963941756,0.410990789242644,False
Realism/john-singer-sargent_ena-and-betty-daughters-of-asher-and-mrs-wertheimer-1901.jpg,john singer sargent,-0.043205957096967784,0.3689288661158884,False
Realism/pyotr-konchalovsky_crimean-landscape-my-crimea-1947.jpg,pyotr konchalovsky,-0.006910511001939956,0.6548855185609254,False
Realism/ivan-kramskoy_self-portrait-1867.jpg,ivan kramskoy,-0.034369789055955,0.4385453416052468,False
Realism/john-singer-sargent_gordon-greenough-1880.jpg,john singer sargent,-0.05134873989584804,0.3047752831937099,False
Realism/isaac-levitan_river-in-the-forest-autumn-at-river-istra-1886.jpg,isaac levitan,0.014297337159243806,0.8219732917723842,True
Realism/ilya-repin_shiryaev-gully-on-the-volga-1870.jpg,ilya repin,-0.03427251498799172,0.4393117233373149,False
Realism/vasily-polenov_golden-tsarina-s-chamber-window-1877.jpg,vasily polenov,-0.008312163240337511,0.6438424863046235,False
Realism/thomas-eakins_portrait-of-sarah-sagehorn-frishmuth-1900.jpg,thomas eakins,-0.059884546656316484,0.2375252287171608,False
Realism/gustave-courbet_the-wave-1866.jpg,gustave courbet,-0.01611590026604437,0.5823601033469933,False
Realism/john-singer-sargent_temple-of-denderah-1891.jpg,john singer sargent,-0.021329965676302798,0.5412806608614741,False
Realism/henri-fantin-latour_yellow-and-red-roses-1879.jpg,henri fantin latour,-0.041933136265964455,0.3789568895500977,False
Realism/vasily-polenov_fishing-boat-etretat-normandy-1874.jpg,vasily polenov,-0.018404827227361864,0.5643266043279743,False
Realism/arkhip-kuindzhi_on-a-valaam-island-1873.jpg,arkhip kuindzhi,-0.04571400637634998,0.3491689939208592,False
Realism/ivan-shishkin_in-the-grove-1865.jpg,ivan shishkin,-0.010424960303855979,0.6271966411482469,False
Realism/thomas-eakins_william-rush-carving-his-allegorical-figure-of-the-schuykill-river-1877.jpg,thomas eakins,-0.026994237672138155,0.4966542288229618,False
Realism/valentin-serov_self-portrait-1885-1.jpg,valentin serov,-0.04291681855991136,0.3712068678225773,False
Realism/fyodor-vasilyev_autumn-forest-1873.jpg,fyodor vasilyev,-0.000888444487429918,0.7023308640949633,False
Realism/anders-zorn_at-the-piano-1900.jpg,anders zorn,-0.0722012947329484,0.14048671761080464,False
Realism/ivan-shishkin_winter-in-a-forest-rime-1877.jpg,ivan shishkin,0.033393019253130096,0.9724201911830077,True
Realism/n.c.-wyeth_the-death-of-guenever.jpg,n.c. wyeth,-0.031508455873381636,0.4610885900413274,False
Realism/boris-kustodiev_portrait-of-vsevolod-voinov-1924.jpg,boris kustodiev,-0.028210722108455155,0.4870700563003281,False
Realism/ivan-shishkin_creek-in-gurzuf.jpg,ivan shishkin,-0.02253557039106635,0.5317822051184831,False
Realism/salvador-dali_original-sin.jpg,salvador dali,-0.061363318250244936,0.22587460528568518,False
Realism/vincent-van-gogh_edge-of-a-wood-1882(1).jpg,vincent van gogh,0.017709911153161118,0.8488595362055465,True
Realism/isaac-levitan_autumn-landscape-village.jpg,isaac levitan,-0.03370608311241585,0.44377440338135565,False
Realism/vasily-surikov_study-to-tsarevna-s-visit-of-nunnery-1.jpg,vasily surikov,-0.017402906175675248,0.572220321606015,False
Impressionism/vasily-surikov_venice-doge-s-palace-1900.jpg,vasily surikov,-0.027869311300198818,0.48975988938798126,False
Realism/henri-fantin-latour_white-phlox-summer-chrysanthemum-and-larkspur.jpg,henri fantin latour,-0.019805191948172818,0.5532937158847024,False
Realism/guntis-strupulis_pavasaris.jpg,guntis strupulis,-0.033020385747298986,0.44917672637818096,False
Realism/konstantinos-volanakis_moonlit-harbour.jpg,konstantinos volanakis,-0.0051138377006377245,0.6690407566983109,False
Realism/konstantin-bogaevsky_view-of-sudak-1.jpg,konstantin bogaevsky,-0.021657673338566386,0.538698789134753,False
Realism/ivan-shishkin_forest-5.jpg,ivan shishkin,-0.004606371475772253,0.6730388710212901,False
Realism/isaac-levitan_late-autumn.jpg,isaac levitan,-0.028801160816338267,0.4824182364566437,False
Realism/mihaly-munkacsy_paris-saloon-wife-of-the-artist.jpg,mihaly munkacsy,-0.012086541009848628,0.6141057411160799,False
Realism/mikhail-nesterov_the-korin-brothers-1930.jpg,mikhail nesterov,-0.05901279701179407,0.2443933798748877,False
Realism/john-collier_mrs-huxley-1928.jpg,john collier,-0.042882581653572616,0.37147660610051636,False
Realism/fyodor-bronnikov_exile-in-front-of-the-grave-1870.jpg,fyodor bronnikov,0.02276025023662631,0.8886490473811065,True
Realism/theodore-rousseau_town-in-auvergne-1830.jpg,theodore rousseau,-0.05210937061247983,0.29878259163385346,False
Realism/ilya-repin_portrait-of-railroad-tycoon-and-patron-of-the-arts-savva-ivanovich-mamontov-1878.jpg,ilya repin,-0.04049527200526387,0.390285221197649,False
Realism/ivan-grohar_brna-1899.jpg,ivan grohar,-0.030552354329809295,0.46862131456224004,False
Realism/jean-francois-millet_brushwood-collectors.jpg,jean francois millet,-0.040533580105639344,0.3899834076831873,False
Realism/john-singer-sargent_jack-millet-as-a-baby-1888.jpg,john singer sargent,-0.04307480026285848,0.36996219600330704,False
Realism/nikolay-bogdanov-belsky_portrait-of-feodor-chaliapin.jpg,nikolay bogdanov belsky,-0.02538259703241702,0.5093516719422011,False
Realism/nikolai-ge_bay-in-livorno.jpg,nikolai ge,-0.017385074513622034,0.5723608098197407,False
Realism/aleksey-savrasov_spring-1874.jpg,aleksey savrasov,-0.022461986041458937,0.5323619454592131,False
Realism/alexey-venetsianov_full-scale-class.jpg,alexey venetsianov,-0.05187094480030474,0.30066104897331064,False
Realism/vladimir-makovsky_a-party-1875.jpg,vladimir makovsky,-0.05448121767548414,0.28009579978474547,False
Realism/winslow-homer_sailing-off-gloucester.jpg,winslow homer,0.011327066337960823,0.7985717692043613,True
Realism/ivan-kramskoy_kramskoi-ivan-mina-moiseev-sun-1882.jpg,ivan kramskoy,-0.04800956113371968,0.3310832772664042,False
Realism/vasily-surikov_boyarynya-morozova-study-1887.jpg,vasily surikov,-0.03252060251694533,0.45311430959801297,False
Realism/nikolay-bogdanov-belsky_portrait-of-m-sheremetova.jpg,nikolay bogdanov belsky,-0.06084839874197162,0.22993144091401632,False
Realism/jean-francois-millet_the-knitting-shepherdess-1857.jpg,jean francois millet,-0.018186608313975505,0.5660458599560435,False
Realism/camille-pissarro_landscape-with-factory-1867.jpg,camille pissarro,-0.04661109809563102,0.3421011831461926,False
Realism/isaac-levitan_forest-gave.jpg,isaac levitan,-0.021820797869268105,0.5374135991247169,False
Realism/fyodor-vasilyev_tide-near-the-shore-of-the-crimea.jpg,fyodor vasilyev,-0.012340854257057332,0.6121021133151202,False
Realism/mykola-yaroshenko_portrait-of-nikolaj-nikolajewitsch-ge-1890.jpg,mykola yaroshenko,-0.032811954336515015,0.4508188703633005,False
Realism/ilya-repin_railway-guard-hotkovo-1882.jpg,ilya repin,-0.05416951295672795,0.2825515910069686,False
Realism/antã³nio-de-carvalho-da-silva-porto_lugar-do-prado-santa-marta-minho-1892.jpg,antã³nio de carvalho da silva porto,-0.04023137258679288,0.39236437443606303,False
Realism/vasily-surikov_yermak-s-conquest-of-siberia-study-2.jpg,vasily surikov,-0.05815372953698972,0.2511616135170998,False
Realism/boris-kustodiev_interior-the-female-figure-at-the-window-in-studio-1920.jpg,boris kustodiev,-0.054812275628126184,0.27748753252016994,False
Realism/ivan-shishkin_fallen-tree.jpg,ivan shishkin,-0.048839260016716235,0.3245464264863394,False
Realism/valentin-serov_lilacs-in-vase-1887.jpg,valentin serov,-0.02314107874800153,0.527011657807304,False
Realism/henri-fantin-latour_flowers-in-an-earthenware-vase-1883.jpg,henri fantin latour,-0.04502164042944218,0.3546238558869122,False
Realism/m.c.-escher_emblemata-dice.jpg,m.c. escher,-0.059363031114345544,0.24163403173860923,False
Realism/pyotr-konchalovsky_skating-rink-dynamo-1948.jpg,pyotr konchalovsky,-0.01584608909405777,0.5844858328209211,False
Realism/boris-kustodiev_portrait-of-l-i-shetalova-woman-with-a-cup-1920.jpg,boris kustodiev,-0.023555124381297754,0.5237495652861959,False
Realism/ivan-shishkin_birch-grove-1896.jpg,ivan shishkin,0.017878128560712803,0.8501848508640445,True
Realism/viktor-vasnetsov_children-are-ruining-the-nest.jpg,viktor vasnetsov,-0.061462130170363394,0.22509610745913244,False
Realism/vincent-van-gogh_man-loading-a-cart-1885.jpg,vincent van gogh,-0.034561519465429236,0.4370347778303417,False
Realism/camille-corot_seine-landscape-near-chatou-1855.jpg,camille corot,-0.0430938289928986,0.36981227659114974,False
Realism/ilya-repin_the-young-soldier-parisian-style.jpg,ilya repin,-0.04527003006330649,0.3526668977601014,False
Realism/ivan-shishkin_a-woman-under-an-umbrella-on-a-flowering-meadow-1881.jpg,ivan shishkin,-0.02980366548153779,0.4745199211316184,False
Realism/n.c.-wyeth_tristram-and-isolde.jpg,n.c. wyeth,-0.052078789288783844,0.2990235291037649,False
Realism/jean-francois-millet_laundress.jpg,jean francois millet,-0.029275602099346543,0.4786803118499157,False
Realism/vasily-surikov_self-portrait-man-with-hurt-hand-1913.jpg,vasily surikov,-0.019223343255976078,0.5578778585844363,False
Realism/george-pemba_self-portrait-1987.jpg,george pemba,-0.06015848940202384,0.23536694830041152,False
Realism/theodore-gericault_scene-of-cannibalism-for-the-raft-of-the-medusa.jpg,theodore gericault,-0.018273655308256698,0.5653600530637716,False
Realism/edouard-manet_madame-manet-at-the-piano-1868.jpg,edouard manet,-0.04759812588192486,0.33432480368250317,False
Realism/vincent-van-gogh_sale-of-building-scrap-1885.jpg,vincent van gogh,-0.056684228813519255,0.26273919563439857,False
Realism/koloman-moser_blooming-flowers-with-garden-fence.jpg,koloman moser,-0.0015507100576322985,0.6971131504184638,False
Realism/vasily-vereshchagin_on-the-way-bad-news-from-france-1895.jpg,vasily vereshchagin,-0.008458973932926439,0.642685826207763,False
Realism/pyotr-konchalovsky_autumn-bouquet-1919.jpg,pyotr konchalovsky,-0.032435156871519655,0.45378750013183256,False
Realism/boris-kustodiev_portrait-of-a-n-protasova-1900.jpg,boris kustodiev,-0.03452514026690279,0.437321394333195,False
Realism/ivan-shishkin_young-pines-on-the-sandy-cliff-mary-howie-on-finnish-railways-1890.jpg,ivan shishkin,-0.038691718205786485,0.4044946679048968,False
Realism/david-burliuk_june-g-1950.jpg,david burliuk,-0.005887244862859242,0.6629474048627433,False
Realism/isaac-levitan_fountain-1886.jpg,isaac levitan,-0.023802753476040328,0.521798599129307,False
Realism/vincent-van-gogh_miners-1880.jpg,vincent van gogh,-0.056323849830537065,0.265578471044193,False
Realism/john-singer-sargent_m-carey-thomas-1899.jpg,john singer sargent,-0.01744446603165789,0.5718928888679856,False
Realism/isaac-levitan_apiary.jpg,isaac levitan,-0.03586074006779888,0.42679876162961666,False
Realism/julius-leblanc-stewart_rio-della-maddalena-1908(1).jpg,julius leblanc stewart,-0.013501168122793561,0.60296048524523,False
Realism/nicolae-grigorescu_turkish-prisoners.jpg,nicolae grigorescu,-0.05177354524696526,0.3014284193522193,False
Realism/pierre-auguste-renoir_leonard-renoir-1869.jpg,pierre auguste renoir,-0.017421804725105072,0.5720714278324857,False
Realism/ivan-shishkin_wind-fallen-trees-1867.jpg,ivan shishkin,-0.03843395139910044,0.4065255048577862,False
Realism/camille-corot_archicourt-near-arras.jpg,camille corot,-0.05224956642861517,0.2976780473843105,False
Realism/odilon-redon_vase-of-flowers-2.jpg,odilon redon,-0.05623628503322842,0.2662683574901359,False
Realism/alexey-venetsianov_bather.jpg,alexey venetsianov,-0.02723006771529929,0.4947962224628315,False
Realism/ivan-vladimirov_the-revolt-of-the-peasants-on-the-estate-of-prince-shahovskoy.jpg,ivan vladimirov,-0.031498362186832884,0.4611681139796406,False
Realism/camille-corot_corot-in-the-studio-of-constant-dutilleux-1856.jpg,camille corot,-0.05343642951939859,0.2883272490648075,False
Realism/ilya-repin_reception-for-local-cossack-leaders-by-alexander-iii-in-the-court-of-the-petrovsky-palace-in-1885.jpg,ilya repin,-0.025911905394405244,0.5051814725483423,False
Realism/william-adolphe-bouguereau_a-little-coaxing-1890.jpg,william adolphe bouguereau,-0.03191775102849237,0.45786392455268715,False
Realism/gustave-courbet_landscape-near-puit-noir-near-ornans-1872.jpg,gustave courbet,-0.010030825753115036,0.6303018625704531,False
Realism/thomas-eakins_photograph-1910-3.jpg,thomas eakins,-0.046552807137810515,0.34256043324391905,False
Realism/charles-francois-daubigny_the-meadow-of-graves-in-villerville.jpg,charles francois daubigny,-0.03705913510687925,0.4173571079085151,False
Realism/henri-fantin-latour_flowers-1862-1.jpg,henri fantin latour,-0.03128344894953816,0.4628613255671776,False
Realism/nicolae-grigorescu_giri-with-white-veil(1).jpg,nicolae grigorescu,-0.03399501250569131,0.4414980494311188,False
Realism/james-tissot_the-wisdom-of-solomon.jpg,james tissot,-0.06062076507166336,0.23172487147758347,False
Realism/konstantin-makovsky_landscape-with-lake.jpg,konstantin makovsky,-0.034090774849399486,0.44074357794272917,False
Realism/ilya-repin_portrait-of-s-a-repina-1878.jpg,ilya repin,-0.06438195710341033,0.20209201120675604,False
Realism/gustave-courbet_the-winnowers-1855(1).jpg,gustave courbet,-0.05046479401711135,0.31173952338418265,False
Realism/theodore-rousseau_meadows-crossed-by-a-river-1851.jpg,theodore rousseau,-0.02617461003094801,0.503111732497459,False
Realism/ilya-repin_prophet-1890.jpg,ilya repin,-0.005597240614196808,0.6652322271494078,False
Realism/pavel-fedotov_the-fresh-cavalier.jpg,pavel fedotov,-0.06900674699846815,0.16565522425585702,False
Realism/vincent-van-gogh_the-parsonage-garden-at-nuenen-in-the-snow-1885-1.jpg,vincent van gogh,-0.03218193060605706,0.45578256405784834,False
Realism/ilya-repin_portrait-of-m-p-shevtsova-wife-of-a-shevtsov-1876.jpg,ilya repin,-0.04616141343263774,0.34564406068925296,False
Realism/ilya-repin_old-woman.jpg,ilya repin,-0.04505530640539207,0.3543586157309234,False
Realism/vasily-polenov_a-yard-1881.jpg,vasily polenov,-0.029311550110349138,0.47839709249337586,False
Realism/fyodor-vasilyev_the-barn.jpg,fyodor vasilyev,-0.05405795353940357,0.28343052103701355,False
Realism/theodore-rousseau_the-passer-1855.jpg,theodore rousseau,-0.04534020248724657,0.3521140385559102,False
Realism/constantin-artachino_turk-bargainer.jpg,constantin artachino,-0.0366682055001149,0.420437078916429,False
Realism/isaac-levitan_summer-evening.jpg,isaac levitan,-0.029060203661918638,0.480377346126544,False
Realism/vincent-van-gogh_head-of-a-woman-16.jpg,vincent van gogh,-0.05533954608755942,0.27333338890893216,False
Realism/martiros-saryan_cover-of-book-of-fairy-tales-by-hovhannes-tumanyan-1930.jpg,martiros saryan,-0.06270163871330431,0.2153305376218474,False
Realism/james-tissot_the-bunch-of-lilacs.jpg,james tissot,-0.025746429455424102,0.5064851883215927,False
Realism/henri-fantin-latour_white-roses-and-cherries-1865.jpg,henri fantin latour,-0.05283842550582957,0.29303867279056023,False
Realism/vincent-van-gogh_interior-with-peasant-woman-sewing-1885.jpg,vincent van gogh,-0.054142971805446194,0.28276069764675743,False
Realism/james-tissot_the-lost-drachma-1894.jpg,james tissot,-0.003584939815302446,0.6810863042327346,False
Realism/valentin-serov_portrait-of-alexei-morozov-1909.jpg,valentin serov,-0.03249506519646561,0.4533155074743988,False
Realism/boris-kustodiev_merchant-1920.jpg,boris kustodiev,-0.027686295144317807,0.4912017972003848,False
Realism/vasily-surikov_portrait-of-young-lady-1906.jpg,vasily surikov,-0.04088786571679237,0.3871921394037035,False
Realism/ivan-kramskoy_portrait-of-the-author-mikhail-saltykov-shchedrin-1879.jpg,ivan kramskoy,-0.04996685173088944,0.31566260257450435,False
Realism/john-everett-millais_self-portrait.jpg,john everett millais,-0.06831579778697805,0.171098924355587,False
Realism/edouard-manet_portrait-of-monsieur-tillet.jpg,edouard manet,-0.03591500737784503,0.42637121217128066,False
